t,x_actual,y_actual,x_deseada,y_deseada,Ref_Izq,Ref_Der,Vel_Lineal,Vel_Angular,error_x,error_y
0.05,0.3,0.0,2.0,0.0,-2.4448125,2.4448125,19.5585,0.0,1.7,0.0
0.1,0.3,0.0,2.0,0.0,-0.32087499999999997,0.32087499999999997,2.5669999999999997,0.0,1.7,0.0
0.15000000000000002,0.3,0.0,2.0,0.0,-0.3219375,0.3219375,2.5755,0.0,1.7,0.0
0.2,0.3,0.0,2.0,0.0,-0.32299999999999995,0.32299999999999995,2.5839999999999996,0.0,1.7,0.0
0.25,0.3,0.0,2.0,0.0,-0.3240625,0.3240625,2.5925,0.0,1.7,0.0
0.3,0.30000952658932134,0.00022030967751044788,2.0,0.0,-0.36400180652732733,0.2862201519478839,2.600887833900845,-0.01481555325322731,1.6999904734106788,-0.00022030967751044788
0.35,0.2994880812729798,0.021887342784830927,2.0,0.0,-4.171733531853118,-3.5241575893832393,2.5903037698795126,-1.4658840230926393,1.7005119187270201,-0.021887342784830927
0.39999999999999997,0.3004941034027326,0.0038177249324182457,2.0,0.0,0.9133014320778341,1.5656044995266596,2.6092122697953024,0.472172558400856,1.6995058965972674,-0.0038177249324182457
0.44999999999999996,0.1245787381508487,-0.27284191958693454,2.0,0.0,6.0,6.0,-0.9566363476029944,18.498689368964794,1.8754212618491513,0.27284191958693454
0.49999999999999994,0.2929022551068809,-0.06642847656067366,2.0,0.0,-6.0,-6.0,1.3740577352293284,-5.669639562538413,1.707097744893119,0.06642847656067366
0.5499999999999999,0.12188841027440823,0.2736946832449526,2.0,0.0,-6.0,-6.0,-1.5850491055991633,-19.259698960139175,1.8781115897255918,-0.2736946832449526
0.6,0.26784001625390996,-0.13211209741885468,2.0,0.0,6.0,6.0,-0.758636872454333,14.564644854134272,1.7321599837460901,0.13211209741885468
0.65,-0.2928784696532151,0.07053177107383214,2.0,0.0,0.44848606345793507,-1.903087125228182,-9.406292754744468,-0.2770668689086185,2.292878469653215,-0.07053177107383214
0.7000000000000001,-0.2738729389556054,0.12511013935413737,2.0,0.0,-5.967000123243235,-6.0,-3.3483804370987404,-2.4325895915735534,2.2738729389556056,-0.12511013935413737
0.7500000000000001,-0.3022230958347652,0.03627909061357061,2.0,0.0,-6.0,-6.0,-3.746483110352335,-4.314687761817706,2.302223095834765,-0.03627909061357061
0.8000000000000002,0.08839062604235501,0.28473579900651147,2.0,0.0,-0.3488569703300611,-1.1102104246308595,-3.0454138172031935,-0.2779175990401753,1.911609373957645,-0.28473579900651147
0.8500000000000002,-0.2584555485953858,-0.16678849962537284,2.0,0.0,0.73650579377879,-1.3835461299241087,-8.480207694811595,-0.12324577831339406,2.2584555485953857,0.16678849962537284
0.9000000000000002,-0.3113626950566608,0.006610662108176811,2.0,0.0,6.0,6.0,-4.198838535078088,5.5544533680312735,2.311362695056661,-0.006610662108176811
0.9500000000000003,-0.30933989686225316,0.055772253605561685,2.0,0.0,-0.32350429861200125,-1.24112795946052,-3.6704946433940746,-0.29802519201381356,2.3093398968622534,-0.055772253605561685
1.0000000000000002,-0.1754458775144655,-0.25218946832589123,2.0,0.0,0.06254645175579576,-0.9510535269723307,-4.054399914912506,-0.1692394428983876,2.1754458775144654,0.25218946832589123
1.0500000000000003,-0.2018775109268416,-0.234065622813114,2.0,0.0,6.0,6.0,-2.4648231244023275,9.531518289310297,2.201877510926842,0.234065622813114
1.1000000000000003,-0.22421307103162813,-0.21572213981553115,2.0,0.0,6.0,6.0,-2.700271667228084,8.80595809952277,2.2242130710316284,0.21572213981553115
1.1500000000000004,0.1180487063351925,-0.26501790610457027,2.0,0.0,0.759959558373446,0.518254241054519,-0.9668212692757078,0.2434692951291362,1.8819512936648075,0.26501790610457027
1.2000000000000004,-0.31363325257103786,-0.045651789941899126,2.0,0.0,6.0,6.0,-7.584520181312284,11.230860796842153,2.3136332525710377,0.045651789941899126
1.2500000000000004,-0.08898113599398202,-0.28935610177527443,2.0,0.0,4.0270586547337945,3.261173124098652,-3.0635421225405683,1.3882346245395136,2.088981135993982,0.28935610177527443
1.3000000000000005,0.27284873004935833,0.07327108917616015,2.0,0.0,-6.0,-6.0,-1.6359503557103319,-11.470811917989813,1.7271512699506417,-0.07327108917616015
1.3500000000000005,-0.3119131067415384,0.07262455288090171,2.0,0.0,-6.0,-6.0,-9.336071292431138,-7.202851726656567,2.3119131067415384,-0.07262455288090171
1.4000000000000006,-0.12808100210180465,0.282223439431849,2.0,0.0,-5.114823533950649,-5.847961002979459,-2.932549876115242,-2.088149435605735,2.128081002101805,-0.282223439431849
1.4500000000000006,-0.1348453742396287,-0.2759917723916474,2.0,0.0,6.0,6.0,-6.898673746198899,3.458843034401139,2.1348453742396285,0.2759917723916474
1.5000000000000007,-0.3017013884372432,0.12044809778992187,2.0,0.0,6.0,6.0,-6.615024888512881,5.553480700661121,2.3017013884372433,-0.12044809778992187
1.5500000000000007,-0.19156213381231366,0.2581671522329344,2.0,0.0,-6.0,-6.0,-2.8114285972138338,-3.9900936560085984,2.1915621338123135,-0.2581671522329344
1.6000000000000008,-0.1918575959701392,0.25822077289744777,2.0,0.0,-6.0,-6.0,-2.2284233225769743,-9.56424522782799,2.191857595970139,-0.25822077289744777
1.6500000000000008,-0.3406748136696518,-0.005827947428739373,2.0,0.0,-6.0,-6.0,-5.422496857646966,-8.204370331155852,2.3406748136696516,0.005827947428739373
