t,x_actual,y_actual,x_deseada,y_deseada,Ref_Izq,Ref_Der,Vel_Lineal,Vel_Angular,error_x,error_y
0.05,0.3,0.0,2.0,0.0,-2.44428125,2.44428125,19.55425,0.0,1.7,0.0
0.1,0.00030515286884830184,-0.001326508512899633,2.0,0.0,-0.5966694799532608,0.9047639093134767,6.00573355706695,0.058684653211469685,1.9996948471311518,0.001326508512899633
0.15000000000000002,0.00030515286884830184,-0.001326508512899633,2.0,0.0,-0.3489487684287325,0.4044986651964502,3.013789734500731,0.010580932717660516,1.9996948471311518,0.001326508512899633
0.2,0.00030515286884830184,-0.001326508512899633,2.0,0.0,-0.3495275592136484,0.4051696832715116,3.01878896994064,0.010598499820545358,1.9996948471311518,0.001326508512899633
0.25,0.0010566696514701102,-0.0007826195695831587,2.0,0.0,-0.4167377062716856,0.33704840831495997,3.0151444583465823,-0.015178913896519179,1.99894333034853,0.0007826195695831587
0.3,0.0010566696514701102,-0.0007826195695831587,2.0,0.0,-0.37070535369593616,0.386209028030568,3.0276575269060166,0.002953080825644164,1.99894333034853,0.0007826195695831587
0.35,0.0010566696514701102,-0.0007826195695831587,2.0,0.0,-0.3713172634135957,0.3868464579369352,3.0326548854021236,0.002957941813969414,1.99894333034853,0.0007826195695831587
0.39999999999999997,0.0010566696514701102,-0.0007826195695831587,2.0,0.0,-0.37192917313125534,0.3874838878433023,3.0376522438982305,0.0029628028022946652,1.99894333034853,0.0007826195695831587
0.44999999999999996,-0.0008316175678266258,-0.0021348905496394372,2.0,0.0,-0.22843617788321555,0.5376549089587367,3.064364347367809,0.05889880591914689,2.0008316175678265,0.0021348905496394372
0.49999999999999994,-0.0008316175678266258,-0.0021348905496394372,2.0,0.0,-0.3450151148362688,0.41760679007551627,3.05048761964714,0.013826985759856667,2.0008316175678265,0.0021348905496394372
0.5499999999999999,0.0007324217346114104,-0.0015510333196310613,2.0,0.0,-0.4109479772478394,0.34842710729937654,3.0375003381888637,-0.011908737133040553,1.9992675782653886,0.0015510333196310613
0.6,0.0007324217346114104,-0.0015510333196310613,2.0,0.0,-0.36241190806736356,0.4021228616542807,3.058139078886577,0.00756399115941279,1.9992675782653886,0.0015510333196310613
0.65,0.0007324217346114104,-0.0015510333196310613,2.0,0.0,-0.3630040882943155,0.4027802236928165,3.063137247948528,0.007576406742571625,1.9992675782653886,0.0015510333196310613
0.7000000000000001,0.0009460449217840172,-0.0003473710997923262,2.0,0.0,-0.4835917578859734,0.2828277806517573,3.065678154150923,-0.03824075756842211,1.999053955078216,0.0003473710997923262
0.7500000000000001,0.0009460449217840172,-0.0003473710997923262,2.0,0.0,-0.3791553984648138,0.3890476044189857,3.072812011535198,0.0018842297055565625,1.999053955078216,0.0003473710997923262
0.8000000000000002,0.0008124348706844975,-0.0016471814823591292,2.0,0.0,-0.2276463248751623,0.5421869565515116,3.079333125706696,0.0599125012716856,1.9991875651293154,0.0016471814823591292
0.8500000000000002,0.0008124348706844975,-0.0016471814823591292,2.0,0.0,-0.3417771095246893,0.4289742327236985,3.0830053689935513,0.01660897584743033,1.9991875651293154,0.0016471814823591292
0.9000000000000002,-0.0026932005133741277,-0.0008788426193480449,2.0,0.0,-0.4572831564570778,0.32479862205321003,3.1283271140411513,-0.025235149410260532,2.002693200513374,0.0008788426193480449
0.9500000000000003,-0.0026932005133741277,-0.0008788426193480449,2.0,0.0,-0.3861727640118357,0.38839738234873983,3.098280585442302,0.0004237368260769849,2.002693200513374,0.0008788426193480449
1.0000000000000002,-0.0026932005133741277,-0.0008788426193480449,2.0,0.0,-0.38679699337703893,0.3890248363535294,3.1032873189222734,0.00042435104314103946,2.002693200513374,0.0008788426193480449
1.0500000000000003,-0.0026932005133741277,-0.0008788426193480449,2.0,0.0,-0.3874212227422422,0.38965229035831894,3.1082940524022447,0.00042496526020509236,2.002693200513374,0.0008788426193480449
1.1000000000000003,-0.0031242456214709002,-0.0041359413250796565,2.0,0.0,-0.05641606869736615,0.723150873840465,3.1182677701513244,0.12699710574154263,2.003124245621471,0.0041359413250796565
1.1500000000000004,-0.0031242456214709002,-0.0041359413250796565,2.0,0.0,-0.34140937894033263,0.4383299587976828,3.1189573509520616,0.018461062829971463,2.003124245621471,0.0041359413250796565
1.2000000000000004,0.0001639562098347258,-0.001274510108881401,2.0,0.0,-0.6378813281258041,0.13364904903592056,3.0861215086468987,-0.09604424363616829,1.9998360437901652,0.001274510108881401
1.2500000000000004,0.0001639562098347258,-0.001274510108881401,2.0,0.0,-0.3924516069323677,0.38855425483903006,3.124023447085591,-0.0007423527796833665,1.9998360437901652,0.001274510108881401
1.3000000000000005,0.0001639562098347258,-0.001274510108881401,2.0,0.0,-0.3930797682200323,0.3891759913291939,3.129023038196905,-0.0007435765506358932,1.9998360437901652,0.001274510108881401
1.3500000000000005,-0.0008468867799519275,-0.0007112455273514907,2.0,0.0,-0.42135508331935617,0.36505760567946316,3.1456507559952773,-0.010723329074265327,2.000846886779952,0.0007112455273514907
1.4000000000000006,-0.0008468867799519275,-0.0007112455273514907,2.0,0.0,-0.3714331744494276,0.4137023731916688,3.1405421905643855,0.008051275950903084,2.000846886779952,0.0007112455273514907
1.4500000000000006,-0.0008468867799519275,-0.0007112455273514907,2.0,0.0,-0.3720253778064575,0.41436069886112514,3.1455443066703306,0.00806387067707954,2.000846886779952,0.0007112455273514907
1.5000000000000007,0.00011062613901557938,-0.0012098875326055785,2.0,0.0,-0.3327192004645787,0.4521641764271741,3.139533507567011,0.02275142399287532,1.9998893738609844,0.0012098875326055785
1.5500000000000007,0.00011062613901557938,-0.0012098875326055785,2.0,0.0,-0.37814872774304203,0.4103783332302768,3.1541082438932753,0.0061389724737590055,1.9998893738609844,0.0012098875326055785
1.6000000000000008,-0.00230042093362981,-0.0005296182138971263,2.0,0.0,-0.42137485785782836,0.37533648716703927,3.1868453800994705,-0.00876921346491221,2.0023004209336297,0.0005296182138971263
1.6500000000000008,-0.00230042093362981,-0.0005296182138971263,2.0,0.0,-0.35962260348763925,0.4323108157034761,3.1677336767644615,0.013845373755397497,2.0023004209336297,0.0005296182138971263
1.7000000000000008,-0.00230042093362981,-0.0005296182138971263,2.0,0.0,-0.36019171474273703,0.4329931412101168,3.1727394238114153,0.013866938374738996,2.0023004209336297,0.0005296182138971263
1.7500000000000009,-0.0015528123601608046,-0.0010013450817774785,2.0,0.0,-0.3751700413584702,0.41711841236804226,3.16915381490605,0.007990165906585156,2.0015528123601607,0.0010013450817774785
1.800000000000001,-0.0015528123601608046,-0.0010013450817774785,2.0,0.0,-0.41811885822685546,0.37728812367827746,3.1816279276205317,-0.0077772827711577045,2.0015528123601607,0.0010013450817774785
1.850000000000001,-0.0015528123601608046,-0.0010013450817774785,2.0,0.0,-0.418776723210387,0.3778812290169337,3.186631808909283,-0.007789617941610158,2.0015528123601607,0.0010013450817774785
1.900000000000001,-0.00042725704429219524,-0.002640719407621338,2.0,0.0,-0.21067848586764315,0.583992461957205,3.1786837912993926,0.0711074240170594,2.0004272570442923,0.002640719407621338
1.950000000000001,-0.00042725704429219524,-0.002640719407621338,2.0,0.0,-0.3560601659038156,0.4426760440158519,3.19494483967867,0.01649826249753073,2.0004272570442923,0.002640719407621338
2.000000000000001,-0.0006982057566659594,0.0004966931628661989,2.0,0.0,-0.7050009443175711,0.09575763578551488,3.203034320412344,-0.11604634448229642,2.000698205756666,-0.0004966931628661989
2.0500000000000007,-0.0006982057566659594,0.0004966931628661989,2.0,0.0,-0.43079594917683184,0.37054259724839267,3.205354185700898,-0.01147682893875031,2.000698205756666,-0.0004966931628661989
2.1000000000000005,-0.0006982057566659594,0.0004966931628661989,2.0,0.0,-0.4314705450949761,0.37111843695151187,3.210355928185952,-0.011495639646374147,2.000698205756666,-0.0004966931628661989
2.1500000000000004,0.0007247829494248514,-0.001151366227967816,2.0,0.0,-0.23241302037474454,0.5673336834495486,3.1989868152971725,0.06379441201424839,1.9992752170505752,0.001151366227967816
2.2,0.0007247829494248514,-0.001151366227967816,2.0,0.0,-0.3789546448450124,0.42560011599510617,3.2182190433604743,0.008884851647636905,1.9992752170505752,0.001151366227967816
2.25,0.0007247829494248514,-0.001151366227967816,2.0,0.0,-0.37954320795100327,0.42626109967868164,3.2232172305187397,0.008898646043367299,1.9992752170505752,0.001151366227967816
2.3,0.0007247829494248514,-0.001151366227967816,2.0,0.0,-0.3801317710569942,0.42692208336225707,3.228215417677005,0.008912440439097693,1.9992752170505752,0.001151366227967816
