t,x_actual,y_actual,x_deseada,y_deseada,Ref_Izq,Ref_Der,Vel_Lineal,Vel_Angular,error_x,error_y
0.05,0.3,0.0,2.0,0.0,-6.0,6.0,58.6925,0.0,1.7,0.0
0.1,0.3,0.0,2.0,0.0,-0.9668749999999999,0.9668749999999999,7.734999999999999,0.0,1.7,0.0
0.15000000000000002,0.3,0.0,2.0,0.0,-0.9721875,0.9721875,7.7775,0.0,1.7,0.0
0.2,0.09566195915672507,0.28448536156041815,2.0,0.0,-6.0,-6.0,-4.591512357357404,-57.41135190308783,1.9043380408432748,-0.28448536156041815
0.25,0.09534638139042312,0.284590952366194,2.0,0.0,-6.0,-6.0,1.5540737693708735,-29.205204348886998,1.9046536186095768,-0.284590952366194
0.3,0.09533082817950138,0.28459614632153535,2.0,0.0,-6.0,-6.0,1.5619187065505606,-29.332169217221843,1.9046691718204987,-0.28459614632153535
0.35,0.09532920168846604,0.2845966894311621,2.0,0.0,-6.0,-6.0,1.5701829249071564,-29.48882991519872,1.904670798311534,-0.2845966894311621
0.39999999999999997,0.095329167825102,0.28459670074632437,2.0,0.0,-6.0,-6.0,1.5784962721900744,-29.646736637273733,1.904670832174898,-0.28459670074632437
0.44999999999999996,0.09532916782791893,0.28459670074638577,2.0,0.0,-6.0,-6.0,1.586810655470172,-29.804806535929426,1.904670832172081,-0.28459670074638577
0.49999999999999994,0.09532916782951723,0.28459670074642063,2.0,0.0,-6.0,-6.0,1.5951250381593016,-29.96288000536019,1.9046708321704828,-0.28459670074642063
0.5499999999999999,0.09532916782951723,0.28459670074642063,2.0,0.0,-6.0,-6.0,1.603439420854696,-30.12095347484929,1.9046708321704828,-0.28459670074642063
0.6,0.09532916782969492,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6117538035318586,-30.279026944168592,1.904670832170305,-0.2845967007464245
0.65,0.09532916782969494,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6200681862128894,-30.43710041352392,1.904670832170305,-0.2845967007464245
0.7000000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6283825688921212,-30.595173882862486,1.904670832170305,-0.2845967007464245
0.7500000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.636696951571353,-30.753247352201054,1.904670832170305,-0.2845967007464245
0.8000000000000002,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6450113342505845,-30.911320821539622,1.904670832170305,-0.2845967007464245
0.8500000000000002,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6533257169298163,-31.06939429087819,1.904670832170305,-0.2845967007464245
0.9000000000000002,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6616400996090481,-31.227467760216758,1.904670832170305,-0.2845967007464245
0.9500000000000003,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6699544822882797,-31.38554122955533,1.904670832170305,-0.2845967007464245
1.0000000000000002,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.678268864967512,-31.5436146988939,1.904670832170305,-0.2845967007464245
1.0500000000000003,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.6865832476467435,-31.70168816823247,1.904670832170305,-0.2845967007464245
1.1000000000000003,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.694897630325975,-31.85976163757104,1.904670832170305,-0.2845967007464245
1.1500000000000004,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.703212013005207,-32.01783510690961,1.904670832170305,-0.2845967007464245
1.2000000000000004,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.7115263956844387,-32.175908576248176,1.904670832170305,-0.2845967007464245
1.2500000000000004,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.71984077836367,-32.333982045586744,1.904670832170305,-0.2845967007464245
1.3000000000000005,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.728155161042902,-32.49205551492531,1.904670832170305,-0.2845967007464245
1.3500000000000005,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.7364695437221336,-32.65012898426388,1.904670832170305,-0.2845967007464245
1.4000000000000006,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.7447839264013651,-32.80820245360245,1.904670832170305,-0.2845967007464245
1.4500000000000006,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.7530983090805974,-32.96627592294102,1.904670832170305,-0.2845967007464245
1.5000000000000007,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.761412691759829,-33.12434939227959,1.904670832170305,-0.2845967007464245
1.5500000000000007,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.7697270744390607,-33.28242286161816,1.904670832170305,-0.2845967007464245
1.6000000000000008,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.7780414571182925,-33.44049633095673,1.904670832170305,-0.2845967007464245
1.6500000000000008,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.786355839797524,-33.598569800295294,1.904670832170305,-0.2845967007464245
1.7000000000000008,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.794670222476756,-33.75664326963386,1.904670832170305,-0.2845967007464245
1.7500000000000009,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.8029846051559877,-33.91471673897243,1.904670832170305,-0.2845967007464245
1.800000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.8112989878352197,-34.072790208311005,1.904670832170305,-0.2845967007464245
1.850000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.8196133705144513,-34.23086367764957,1.904670832170305,-0.2845967007464245
1.900000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.827927753193683,-34.38893714698814,1.904670832170305,-0.2845967007464245
1.950000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.8362421358729148,-34.54701061632671,1.904670832170305,-0.2845967007464245
2.000000000000001,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.8445565185521464,-34.70508408566528,1.904670832170305,-0.2845967007464245
2.0500000000000007,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.852870901231378,-34.863157555003845,1.904670832170305,-0.2845967007464245
2.1000000000000005,0.09532916782969496,0.2845967007464245,2.0,0.0,-6.0,-6.0,1.8611852839106098,-35.02123102434241,1.904670832170305,-0.2845967007464245
