x,y
-0.025023999999993406,0.024976000000003752
0.024976000000003752,0.024976000000003752
0.0749760000000009,0.024976000000003752
0.12497600000000517,0.024976000000003752
0.17497600000000232,0.024976000000003752
0.2249760000000066,0.024976000000003752
0.2749760000000038,0.024976000000003752
0.32497600000000093,0.024976000000003752
0.3749760000000052,0.024976000000003752
0.42497600000000235,0.024976000000003752
0.4749760000000066,0.024976000000003752
0.5249760000000038,0.024976000000003752
0.5749760000000009,0.024976000000003752
0.5749760000000009,0.0749760000000009
0.5749760000000009,0.12497600000000517
0.5749760000000009,0.17497600000000232
0.5749760000000009,0.2249760000000066
0.5749760000000009,0.2749760000000038
0.5749760000000009,0.32497600000000093
0.5749760000000009,0.3749760000000052
0.5749760000000009,0.42497600000000235
0.5749760000000009,0.4749760000000066
0.5749760000000009,0.5249760000000038
0.5749760000000009,0.5749760000000009
0.5749760000000009,0.6249760000000052
0.5749760000000009,0.6749760000000024
0.5749760000000009,0.7249760000000066
0.5749760000000009,0.7749760000000038
0.5749760000000009,0.8249760000000009
0.5749760000000009,0.8749760000000052
0.5749760000000009,0.9249760000000024
0.5749760000000009,0.9749760000000066
0.5749760000000009,1.0249760000000037
