t,i_izq,vel_izq,i_izq_est,vel_izq_est,u_izq,ref_vel_izq,i_der,vel_der,i_der_est,vel_der_est,u_der,ref_vel_der
0.0,0.0038,0.0,0.23750423004617155,0.021037609194212024,9.869569061179114,2.0,0.0684,0.0,0.33328449146418626,0.034405147565357515,12.0,3.0
0.01,0.0038,0.0,0.2678072349061924,0.04108249935822598,9.72914843338497,2.0004999999791666,0.0684,2.298598624445,0.3031905105121417,1.1975733687918115,9.842712330116171,2.9999998333333346
0.02,0.0038,0.0,0.2710425816427835,0.05737597922445137,9.655062046308824,2.000999999833333,0.0684,0.958185759165,0.30608981156338866,1.1520937751147877,10.034700704995842,2.999999333333358
0.03,0.0038,0.0,0.2699995340706047,0.0714223743247627,9.598638500793356,2.0014999994375002,0.0684,0.958185759165,0.3081860011012222,1.1367221289823912,10.09752313340184,2.999998500000125
0.04,0.0038,0.0,0.2684564322133225,0.08433303094783656,9.548068074691638,2.001999998666667,0.43701999999999996,2.8735100799440003,0.4574529172776252,1.5469355772032667,8.041415677870717,2.9999973333337286
0.05,-0.0016,0.0,0.2641286664305111,0.09599620661616966,9.50806052672841,2.002499997395834,0.43701999999999996,3.8316958391090004,0.4295728266648492,1.987708547415553,6.18029081156458,2.9999958333342978
0.060000000000000005,-0.0016,0.0,0.2623015900840642,0.10726599517743604,9.465135567355574,2.002999995500002,0.43701999999999996,2.554114826889,0.4092677174247383,2.1301957365829765,5.599526998427972,2.999994000002
0.07,-0.0016,0.0,0.260857650507789,0.11828759860597746,9.422579045407323,2.003499992854171,0.43701999999999996,3.8316958391090004,0.37673350454176613,2.398788894122127,4.494156532309825,2.9999918333370386
0.08,-0.0016,0.0,0.25949069570610267,0.12910866720173483,9.380750346925371,2.003999989333342,0.43701999999999996,3.4054864358520005,0.35323285548883043,2.5652963904242436,3.8150657896580515,2.9999893333396543
0.09,-0.0016,0.0,0.25815472533386175,0.13975171694999639,9.339636833388763,2.0044999848125156,0.6812,4.788834400723,0.44573867280686136,2.866044734271235,2.3389255468154477,2.999986500010125
0.09999999999999999,0.0103,0.0,0.26296999704154084,0.15163120401833266,9.28178263205779,2.004999979166693,0.6812,4.788834400723,0.4304837036009054,3.118695846449234,1.270774194336905,2.9999833333487658
0.10999999999999999,0.0103,0.0,0.26239424273838585,0.16332494701685318,9.2347039168452,2.0054999722708753,0.6812,4.256858044815,0.40877003121563643,3.2899725132701225,0.5676784696319785,2.999979833355927
0.11999999999999998,0.0103,0.0,0.26108114378964736,0.17476335941734844,9.190096719116754,2.0059999640000648,0.6812,4.788834400723,0.3846644132377135,3.479382824682996,-0.20968413691413978,2.999976000032
0.12999999999999998,0.0103,0.0,0.2596908975592161,0.18595646967054352,9.146696635658685,2.0064999542292634,0.6812,-3.8316958391090004,0.42641939315506705,3.0343190000229665,1.6443723836291593,2.9999718333774092
0.13999999999999999,0.0103,0.0,0.25831564286237707,0.19691930434423266,9.104268070188489,2.0069999428334735,0.0081,2.8735100799440003,0.08199668019527549,3.0225032558735196,2.3325535908911395,2.9999673333926173
0.15,0.00418,0.0,0.2538170041444052,0.20692974818574386,9.07174825856542,2.0074999296876976,0.0081,2.8735100799440003,0.034797051000800064,3.0069851249620787,2.487152318631855,2.9999625000781247
0.16,0.00418,0.0,0.252130370311204,0.21673614967056357,9.034913685582932,2.00799991466694,0.0081,3.4054864358520005,0.026494558694668373,3.0239988616407794,2.4286502101173735,2.999957333434469
0.17,0.00418,0.0,0.250861551428055,0.22638139705578889,8.998005754633887,2.008499897646203,0.0081,2.8735100799440003,0.02673880298989783,3.0084678735931587,2.4955645677867384,2.999951833462224
0.18000000000000002,0.00418,0.0,0.2496698633408729,0.23586942064602676,8.961637428198795,2.008999878500492,0.0081,2.8735100799440003,0.02836202751640829,2.9943593548908884,2.553754466356402,2.9999460001619997
0.19000000000000003,0.00418,0.0,0.24850703947050506,0.2451988998746951,8.925903694151591,2.0094998571048115,0.039049999999999994,1.915324320779,0.05095601142386875,2.9356276490486204,2.766798277660774,2.9999398335344454
0.20000000000000004,0.0038,0.0,0.24717087836342588,0.2543220069664017,8.891386019814105,2.0099998333341667,0.039049999999999994,2.8735100799440003,0.05532224132249743,2.930731039008485,2.779938304878721,2.9999333335802465
0.21000000000000005,0.0038,0.0,0.24602911870752275,0.2632830278255121,8.857212182425947,2.0104998070635633,0.039049999999999994,2.8735100799440003,0.05644093647182134,2.926301953419257,2.797053419127673,2.9999265003001248
0.22000000000000006,0.0038,0.0,0.24493321197767304,0.2720826382971811,8.823653955440454,2.0109997781680087,0.039049999999999994,2.8735100799440003,0.05705665630067778,2.9222408410209373,2.8135001688427064,2.9999193336948387
0.23000000000000007,0.0038,0.0,0.2438621883766509,0.28071958264879937,8.7907555661794,2.0114997465225093,0.039049999999999994,2.8735100799440003,0.0575650753086767,2.918497612489973,2.828764199561757,2.9999118337651858
0.24000000000000007,0.0038,0.0,0.24281321314354645,0.2891925673219386,8.758527869463574,2.0119997120020736,0.039049999999999994,1.915324320779,0.06210675808580994,2.873294626561191,3.0164769262705136,2.9999040005119992
0.25000000000000006,0.0038,0.0,0.24178600398267608,0.29750051855299364,8.726976046137567,2.0124996744817096,0.08578,3.8316958391090004,0.08356921347750722,2.9187195537082635,2.779629153750008,2.9998958339361486
0.26000000000000006,0.00385,0.0,0.24080634015669353,0.30564869093783364,8.69602962103412,2.0129996338364275,0.08578,2.8735100799440003,0.08569120991906891,2.9213656896297864,2.764178251655766,2.9998873340385415
