t,i_izq,vel_izq,i_izq_est,vel_izq_est,u_izq,ref_vel_izq,i_der,vel_der,i_der_est,vel_der_est,u_der,ref_vel_der
0.0,0.003,0.0,0.12588852707935866,0.01122726778325383,5.202426799268076,2.0,0.00367,0.0,0.18826929489435257,0.01672741689293588,7.804303141187863,3.0
0.01,0.003,0.0,0.14265781799344426,0.018823160261384305,5.176340850271027,2.0004999999791666,0.00367,0.0,0.21342196965350013,0.028069493402348388,7.76327233495091,2.9999998333333346
0.02,0.003,0.0,0.14476509011018032,0.025196878037016944,5.164350392181036,2.000999999833333,0.00367,0.958185759165,0.23804976191154475,0.4086752492100982,7.049692215494981,2.999999333333358
0.03,-0.00045,0.0,0.14259894395624628,0.029949683740004996,5.158773103465101,2.0014999994375002,0.00367,1.7027432179260003,0.23882304689395195,0.8542287563195049,6.237054581235023,2.999998500000125
0.04,-0.00045,0.0,0.14180313486652757,0.03374567585502501,5.153830367569988,2.001999998666667,0.39867,3.4054864358520005,0.47289236783439453,1.6934894654968544,4.518054589481686,2.9999973333337286
0.05,-0.00045,0.0,0.14131955409324856,0.03672004886457631,5.150132277521435,2.002499997395834,0.39867,2.554114826889,0.404268507164102,2.0034942379352483,4.008622395485849,2.9999958333342978
0.060000000000000005,-0.00045,0.0,0.1409759257731361,0.03899947836730973,5.147587418039647,2.002999995500002,0.39867,3.0651472317770003,0.3853282566966951,2.3621502139631123,3.3703075903996655,2.999994000002
0.07,-0.00045,0.0,0.14072890673538474,0.04071401206547118,5.145993864243254,2.003499992854171,0.39867,3.4054864358520005,0.36247702911451324,2.7091274895303514,2.756441744744934,2.9999918333370386
0.08,0.00707,0.0,0.14456578092452604,0.042890896150158044,5.140251996369277,2.003999989333342,0.4698,3.4054864358520005,0.3649739403094319,2.9620655453839526,2.293441056964788,2.9999893333396543
0.09,0.00707,0.0,0.1449476360520114,0.04453276825827557,5.138281821828215,2.0044999848125156,0.4698,2.554114826889,0.30956767683646336,2.9020556029761924,2.447648416148046,2.999986500010125
0.09999999999999999,0.00707,0.0,0.14487834651995338,0.045725081390022904,5.137496130806356,2.004999979166693,0.4698,3.8316958391090004,0.35553125208150615,3.2172213099142577,1.8360537945316509,2.9999833333487658
0.10999999999999999,0.00707,0.0,0.1447864821087971,0.0465831515015222,5.137337858663337,2.0054999722708753,0.4698,3.8316958391090004,0.3327937351845827,3.4419888431882733,1.444816379675368,2.999979833355927
0.11999999999999998,0.00707,0.0,0.14472317501876455,0.047199198585002884,5.137597547822524,2.0059999640000648,0.4698,2.554114826889,0.25996867386723216,3.2432807909154584,1.8658942871073263,2.999976000032
0.12999999999999998,0.00428,0.0,0.14319910574293868,0.04730534910723143,5.1399689138649975,2.0064999542292634,0.019149999999999997,2.8735100799440003,0.03973973139692215,3.13599652340422,2.239669336068639,2.9999718333774092
0.13999999999999999,0.00428,0.0,0.1429980214433703,0.04735995638248605,5.141363327096048,2.0069999428334735,0.019149999999999997,2.8735100799440003,0.017698303093682505,3.0560849594008825,2.403135409850357,2.9999673333926173
0.15,0.00428,0.0,0.1429945038364146,0.04739883397366568,5.142626483063104,2.0074999296876976,0.019149999999999997,2.8735100799440003,0.02195966678515949,2.9988662904028707,2.5039527095399965,2.9999625000781247
0.16,0.00428,0.0,0.14302127223835737,0.047429443138910184,5.143880188141807,2.00799991466694,0.019149999999999997,2.8735100799440003,0.027929909293965473,2.9582205318697388,2.5731821858976502,2.999957333434469
0.17,0.00428,0.0,0.14305324675593703,0.047454514751596746,5.145139765870203,2.008499897646203,0.019149999999999997,2.8735100799440003,0.03259949489338186,2.9293947356384686,2.6219220174357893,2.999951833462224
0.18000000000000002,0.00428,0.0,0.14308650860039734,0.047475656242205067,5.146405458463237,2.008999878500492,0.019149999999999997,1.915324320779,0.0004233618434968667,2.6404098644247034,3.1753039860939367,2.9999460001619997
0.19000000000000003,0.0037,0.0,0.14281102566473006,0.04742411175452248,5.148053525517949,2.0094998571048115,0.05328,2.554114826889,0.06425509395482765,2.617376732799968,3.16491113415246,2.9999398335344454
0.20000000000000004,0.0037,0.0,0.14280668648781797,0.04738567772564923,5.149458216596712,2.0099998333341667,0.05328,2.554114826889,0.07582722225091254,2.6020380274945634,3.183481202328644,2.9999333335802465
0.21000000000000005,0.0037,0.0,0.1428406081509467,0.047360971764939044,5.150806911900511,2.0104998070635633,0.05328,2.554114826889,0.07894624189519511,2.5913111773992656,3.2004877325673524,2.9999265003001248
0.22000000000000006,0.0037,0.0,0.14287881851451822,0.047346651781568064,5.152133200575882,2.0109997781680087,0.05328,3.4054864358520005,0.1127436205049139,2.8223392796097264,2.7520688982703305,2.9999193336948387
0.23000000000000007,0.00372,0.0,0.14292734819941205,0.047342199042005886,5.153433146207184,2.0114997465225093,0.14565,2.554114826889,0.11298150247405978,2.759804861515081,2.865823701079086,2.9999118337651858
0.24000000000000007,0.00372,0.0,0.14296579231145992,0.047342524903970985,5.154732539034383,2.0119997120020736,0.14565,2.554114826889,0.1188629616078557,2.7153093812672915,2.9421339592176743,2.9999040005119992
0.25000000000000006,0.00372,0.0,0.14300232079831443,0.04734608656806314,5.15602757730564,2.0124996744817096,0.14565,3.4054864358520005,0.15622012168385876,2.92235263953188,2.5345427560659193,2.9998958339361486
0.26000000000000006,0.00372,0.0,0.14303826761389773,0.04735191933160161,5.157318939069849,2.0129996338364275,0.14565,3.4054864358520005,0.1423000854029948,3.070291365638708,2.276173225654757,2.9998873340385415
