t,i_izq,vel_izq,i_izq_est,vel_izq_est,u_izq,ref_vel_izq,i_der,vel_der,i_der_est,vel_der_est,u_der,ref_vel_der
0.0,0.0030499999999999998,0.0,0.00199787439301617,0.00041066388611051913,-0.0054956168965739375,0.0,0.00365,0.0,0.0023908988637734497,0.0004914502243617688,-0.006576721859834386,0.0
0.01,0.0030499999999999998,-0.0,0.001954866868679042,0.0006100556357048519,-0.006291443483149674,0.0,0.00365,-0.0,0.002339430842845411,0.0007300665804336753,-0.007529104496228298,0.0
0.02,0.0030499999999999998,-0.0,0.001931461903818953,0.0008074669417416859,-0.007114808896433604,0.0,0.00365,-0.0,0.0023114216226030096,0.0009663128974941488,-0.008514443433436937,0.0
0.03,0.0030499999999999998,-0.0,0.0019089052835588804,0.001000773544623743,-0.007921722910410762,0.0,0.00365,-0.0,0.002284427634422923,0.0011976470288120203,-0.009480094630491568,0.0
0.04,0.0030499999999999998,-0.0,0.0018869735238095367,0.0011887609912967338,-0.008706441049517013,0.0,0.00365,-0.0,0.0022581814301327247,0.0014226156125354355,-0.010419183551061343,0.0
0.05,0.0030299999999999997,-0.0,0.0018530496606251775,0.0013678370169066811,-0.00942987255392489,0.0,0.00365,-0.0,0.0022328058566057725,0.0016401000930590208,-0.011327026854509186,0.0
0.060000000000000005,0.0030299999999999997,-0.0,0.0018326716371507654,0.0015403270643899384,-0.010149429709734167,0.0,0.00365,-0.0,0.002208407624230802,0.0018491875846575524,-0.012199814255250338,0.0
0.07,0.0030299999999999997,-0.0,0.0018133919616392324,0.0017054964753001327,-0.010838879766209395,0.0,0.00362,-0.0,0.002165993713158439,0.0020451537085733064,-0.012981699722395186,0.0
0.08,0.0030299999999999997,-0.0,0.0017950340574850346,0.001862792243893016,-0.011495468673726967,0.0,0.00362,-0.0,0.002143814028483662,0.0022319741549927685,-0.013760836525720316,0.0
0.09,0.0030299999999999997,-0.0,0.0017776383617457284,0.002011830613634658,-0.012117586501576901,0.0,0.00362,-0.0,0.0021231282838808253,0.0024091408302926325,-0.014500355078804443,0.0
0.09999999999999999,0.0030299999999999997,-0.0,0.0017612326703020493,0.0021523749715635274,-0.012704245906938173,0.0,0.00362,-0.0,0.00210361404870932,0.002576316214673605,-0.01519817771245875,0.0
0.10999999999999999,0.0030299999999999997,-0.0,0.0017458296741809317,0.002284318697276079,-0.013255002288913846,0.0,0.00362,-0.0,0.0020852838736294724,0.0027333358166058246,-0.015853605514749278,0.0
0.11999999999999998,0.0030499999999999998,-0.0,0.001744147778940269,0.0024103317981935156,-0.013805085241705374,0.0,0.00362,-0.0,0.0020681398516580515,0.0028801830721687078,-0.016466569639505425,0.0
0.12999999999999998,0.0030499999999999998,-0.0,0.0017307117655991646,0.002527556485766018,-0.014294861444200441,0.0,0.00362,-0.0,0.002052169515118493,0.003016967032720716,-0.017037525772239836,0.0
0.13999999999999999,0.0030499999999999998,-0.0,0.0017180293062223418,0.0026362117196102866,-0.014748410988755931,0.0,0.00367,-0.0,0.0020691457052952242,0.0031505583540201326,-0.017655363905126925,0.0
0.15,0.0030499999999999998,-0.0,0.001706307144875991,0.0027365961899784657,-0.015167427252447446,0.0,0.00367,-0.0,0.0020553733549209677,0.0032738703941338396,-0.018171241628726686,0.0
0.16,0.0030499999999999998,-0.0,0.0016955096697438925,0.0028290559910638235,-0.015553363748895007,0.0,0.00367,-0.0,0.0020421358182790296,0.0033873258943064623,-0.018644838131020004,0.0
0.17,0.0030499999999999998,-0.0,0.001685592486934287,0.0029139732170117756,-0.015907815797285514,0.0,0.00367,-0.0,0.0020299776368533575,0.0034914322116153017,-0.01907938720320054,0.0
0.18000000000000002,0.0030499999999999998,-0.0,0.0016765081262225885,0.0029917554093483703,-0.016232484743421195,0.0,0.00367,-0.0,0.0020188487225155545,0.003586718981818133,-0.019477121340272588,0.0
0.19000000000000003,0.003,-0.0,0.0016364097730028652,0.0030561683408964428,-0.016441137756925753,0.0,0.00367,-0.0,0.002008686173698976,0.0036737277547163557,-0.019840301655304527,0.0
0.20000000000000004,0.003,-0.0,0.0016289108575099666,0.0031149998703340863,-0.016685544660688854,0.0,0.00367,-0.0,0.0019994264779697062,0.0037530032855592975,-0.02017120220402209,0.0
0.21000000000000005,0.003,-0.0,0.0016226330611072062,0.0031686435895171704,-0.016909434401805198,0.0,0.00362,-0.0,0.0019592091609778907,0.0038184281390489165,-0.020384077618704213,0.0
0.22000000000000006,0.003,-0.0,0.0016169322749348637,0.0032174466746188657,-0.017113140512948807,0.0,0.00362,-0.0,0.001951636689016335,0.00387788380168498,-0.02063108847860046,0.0
0.23000000000000007,0.003,-0.0,0.0016117565980154468,0.0032617544688161994,-0.017298083102332686,0.0,0.00362,-0.0,0.0019453207241155904,0.003931849648487236,-0.020856321795470242,0.0
0.24000000000000007,0.003,-0.0,0.0016070662770208952,0.0033019058532047676,-0.01746567636334194,0.0,0.00362,-0.0,0.0019396089070368963,0.003980743348957107,-0.021060405314666075,0.0
0.25000000000000006,0.003,-0.0,0.0016028230155009503,0.0033382290265976246,-0.01761729028748853,0.0,0.00362,-0.0,0.0019344426180095448,0.004024967639662189,-0.02124499867989973,0.0
0.26000000000000006,0.0030800000000000003,-0.0,0.0016498660233117855,0.003381691112322277,-0.017895039972507337,0.0,0.00362,-0.0,0.0019297766757081975,0.004064907760973251,-0.0214117095666703,0.0
0.2700000000000001,0.0030800000000000003,-0.0,0.0016462965725351807,0.0034208371686156184,-0.01806029167795593,0.0,0.00362,-0.0,0.0019255684364687911,0.00410092903335811,-0.021562062893567623,0.0
