t,i_izq,vel_izq,i_izq_est,vel_izq_est,u_izq,ref_vel_izq,i_der,vel_der,i_der_est,vel_der_est,u_der,ref_vel_der
0.0,0.0030800000000000003,0.0,0.0019996966168695294,0.00041314522476476763,-0.006298651787990661,0.0,0.00375,0.0,0.002434695556253485,0.0005030177249571034,-0.007668813053560057,0.0
0.01,0.0030800000000000003,-0.0,0.0014954937914403027,0.0005450553232237447,-0.005896003893293309,0.0,0.00375,-0.0,0.0018208122460717968,0.0006636225526263123,-0.007178576168782437,0.0
0.02,0.0030800000000000003,-0.0,0.0010604928111320445,0.0006205677895073958,-0.005356328959700794,0.0,0.00375,-0.0,0.001291184429138041,0.0007555614320301084,-0.0065215044152201205,0.0
0.03,0.0030800000000000003,-0.0,0.0007100376810970515,0.0006462399446019604,-0.0047449665657398185,0.0,0.00375,-0.0,0.0008644939299071243,0.0007868181143692699,-0.005777150851144258,0.0
0.04,0.0030800000000000003,-0.0,0.00044438344089416196,0.0006337492087284557,-0.0041210943130814736,0.0,0.00375,-0.0,0.0005410512673224374,0.0007716102378999052,-0.005017566127940105,0.0
0.05,0.0030800000000000003,-0.0,0.000253711428529343,0.0005958367332019352,-0.003527952417557572,0.0,0.00367,-0.0,0.000307928278979785,0.0007249494056589266,-0.00429082338334037,0.0
0.060000000000000005,0.0030299999999999997,-0.0,0.00012330903198371434,0.0005435095240188678,-0.002989735344499944,0.0,0.00367,-0.0,0.000149406881381014,0.0006611457539475967,-0.0036355800649263714,0.0
0.07,0.0030299999999999997,-0.0,3.913592911009534e-05,0.00048536284182595777,-0.0025199469313142574,0.0,0.00367,-0.0,4.712696326929653e-05,0.0005903363879039375,-0.0030639576581764907,0.0
0.08,0.0030299999999999997,-0.0,1.1831128274406738e-05,0.0004270438655550782,-0.0021194354394623574,0.0,0.00367,-0.0,1.477827601601589e-05,0.0005193620233897916,-0.0025767913231288116,0.0
0.09,0.0030299999999999997,-0.0,3.992950708305756e-05,0.0003719808561337303,-0.0017835801650246217,0.0,0.00367,-0.0,4.888855822327199e-05,0.0004523737850579583,-0.002168353667849157,0.0
0.09999999999999999,0.0030299999999999997,-0.0,5.2892342778801973e-05,0.00032199331655649127,-0.0015051829232025078,0.0,0.00365,-0.0,6.470588480813561e-05,0.00039161937233876367,-0.0018298602942598266,0.0
0.10999999999999999,0.0030299999999999997,-0.0,5.626020318207071e-05,0.0002778282974332772,-0.001276291569598318,0.0,0.00365,-0.0,6.883628153741699e-05,0.0003379356815085957,-0.0015515596252722653,0.0
0.11999999999999998,0.0030800000000000003,-0.0,5.363386555921978e-05,0.00023945663793926097,-0.001089153643639922,0.0,0.00365,-0.0,6.595172815019765e-05,0.00029142180063946286,-0.0013240804774427308,0.0
0.12999999999999998,0.0030800000000000003,-0.0,4.789952435991521e-05,0.00020674195474173452,-0.0009369876947267325,0.0,0.00365,-0.0,5.918996753881104e-05,0.00025171499668361763,-0.0011389734181702473,0.0
0.13999999999999999,0.0030800000000000003,-0.0,4.0716441503885596e-05,0.00017917847406338634,-0.0008137490413975529,0.0,0.00365,-0.0,5.059598790269766e-05,0.00021821729097367106,-0.0009889159725789012,0.0
0.15,0.0030800000000000003,-0.0,3.312766341142704e-05,0.00015618657850774854,-0.0007143238421002673,0.0,0.00365,-0.0,4.145725329598624e-05,0.00019023692208414814,-0.0008677148705146938,0.0
0.16,0.0030800000000000003,-0.0,2.5758736769648183e-05,0.0001371809261096909,-0.00063445140597928,0.0,0.00365,-0.0,3.254807379579648e-05,0.00016707219209331076,-0.0007702108953426398,0.0
0.17,0.0030800000000000003,-0.0,1.8958685559235595e-05,0.00012160804625784202,-0.0005706151931610328,0.0,0.00365,-0.0,2.430275362778478e-05,0.0001480579002319333,-0.000692146307453236,0.0
0.18000000000000002,0.0030299999999999997,-0.0,1.312081432060145e-05,0.00010900903272500424,-0.0005196799894356955,0.0,0.00365,-0.0,1.693565367139781e-05,0.00013258831594210806,-0.0006300265933100595,0.0
0.19000000000000003,0.0030299999999999997,-0.0,8.004840581957338e-06,9.88512268425621e-05,-0.0004794785727143942,0.0,0.00365,-0.0,1.0522948194697697e-05,0.00012012595319320746,-0.0005809918290542182,0.0
0.20000000000000004,0.0030299999999999997,-0.0,3.6233905581539683e-06,9.07597226250726e-05,-0.00044810165912066913,0.0,0.00365,-0.0,5.05736112093562e-06,0.00011020212102346948,-0.0005427038240566084,0.0
0.21000000000000005,0.0030299999999999997,-0.0,5.53274313228104e-08,8.440958481888722e-05,-0.0004239847210662358,0.0,0.00365,-0.0,4.841694276556405e-07,0.0001024130122776572,-0.0005132504292379639,0.0
0.22000000000000006,0.0030299999999999997,-0.0,3.0869057863468884e-06,7.952192717242201e-05,-0.0004058447437799738,0.0,0.00365,-0.0,3.275593927652861e-06,9.641364115557225e-05,-0.0004910660818786368,0.0
0.23000000000000007,0.0030299999999999997,-0.0,5.537646090456771e-06,7.585902250907527e-05,-0.00039262801660653034,0.0,0.00365,-0.0,6.310567568711221e-06,9.191100671214441e-05,-0.0004748666939283702,0.0
0.24000000000000007,0.0030299999999999997,-0.0,7.47649979791057e-06,7.321919542773613e-05,-0.0003834674624683,0.0,0.00365,-0.0,8.71022933259763e-06,8.86572691571744e-05,-0.0004635967295110799,0.0
0.25000000000000006,0.0030299999999999997,-0.0,8.970326872319114e-06,7.143191401839355e-05,-0.00037764797530050767,0.0,0.00365,-0.0,1.055982390023189e-05,8.644335902952026e-05,-0.00045638639848998843,0.0
0.26000000000000006,0.0030299999999999997,-0.0,1.0081305960588402e-05,7.035329126465676e-05,-0.0003745783595052841,0.0,0.00365,-0.0,1.1937708573353511e-05,8.509321622908315e-05,-0.0004525171208238726,0.0
0.2700000000000001,0.0030299999999999997,-0.0,1.0865710580249137e-05,6.986208323613722e-05,-0.00037376864953642537,0.0,0.00365,-0.0,1.2914217695353723e-05,8.445872407755818e-05,-0.00045139368892849804,0.0
0.2800000000000001,0.0030299999999999997,-0.0,1.1373528120760397e-05,6.98561994787362e-05,-0.00037481178181775476,0.0,0.00365,-0.0,1.3551449849660443e-05,8.441532903050305e-05,-0.0004525218222879091,0.0
0.2900000000000001,0.0030299999999999997,-0.0,1.1648577575183141e-05,7.024970165591476e-05,-0.0003773687719262443,0.0,0.00365,-0.0,1.3903588541228955e-05,8.485829749015875e-05,-0.0004554900481978526,0.0
0.3000000000000001,0.0030800000000000003,-0.0,1.1939434101903101e-05,7.100394756780493e-05,-0.0003817706483286562,0.0,0.00365,-0.0,1.4017506358127453e-05,8.569954339900607e-05,-0.00045995504752263764,0.0
0.3100000000000001,0.0030800000000000003,-0.0,1.1988943616042986e-05,7.2054735666008e-05,-0.00038715182491802665,0.0,0.00365,-0.0,1.3933495641922472e-05,8.686495509012732e-05,-0.0004656297747285917,0.0
0.3200000000000001,0.0030800000000000003,-0.0,1.1849753074690158e-05,7.333874800359673e-05,-0.00039330555449819344,0.0,0.00365,-0.0,1.3686030157360933e-05,8.829215170421373e-05,-0.00047227380049321484,0.0
0.3300000000000001,0.0030800000000000003,-0.0,1.156315498013826e-05,7.480458452044054e-05,-0.0004000609519157998,0.0,0.00365,-0.0,1.3304502328131824e-05,8.9928604949629e-05,-0.0004796854372941688,0.0
0.34000000000000014,0.0030800000000000003,-0.0,1.1161738736648053e-05,7.641031708323053e-05,-0.0004072763120627484,0.0,0.00365,-0.0,1.2813906308919944e-05,9.173006902919294e-05,-0.0004876952980645524,0.0
0.35000000000000014,0.003,-0.0,1.033863898157127e-05,7.804213266404327e-05,-0.00041373191518362964,0.0,0.00365,-0.0,1.2235453292646114e-05,9.365926898794834e-05,-0.0004961610093832152,0.0
0.36000000000000015,0.003,-0.0,9.575738507628534e-06,7.970576962058402e-05,-0.00042047447198537694,0.0,0.00365,-0.0,1.1587115268003189e-05,9.568480488671862e-05,-0.0005049628573108293,0.0
0.37000000000000016,0.003,-0.0,8.849577446684886e-06,8.139689467048554e-05,-0.0004274326676582502,0.0,0.00365,-0.0,1.0884099149534929e-05,9.778023574150817e-05,-0.00051400018885492,0.0
0.38000000000000017,0.003,-0.0,8.14540514486677e-06,8.310912468578472e-05,-0.00043454329069791357,0.0,0.00365,-0.0,1.0139256277869681e-05,9.992331295050648e-05,-0.0005231884275764474,0.0
0.3900000000000002,0.003,-0.0,7.4543562299280005e-06,8.48351592895275e-05,-0.0004417509552320453,0.0,0.00362,-0.0,9.239554149812521e-06,0.00010205994534077381,-0.000532017189487915,0.0
0.4000000000000002,0.003,-0.0,6.771489087520007e-06,8.65675042567283e-05,-0.00044900759023788024,0.0,0.00362,-0.0,8.36650780316639e-06,0.00010419340504906286,-0.0005408863253753813,0.0
0.4100000000000002,0.0030800000000000003,-0.0,6.423792434237806e-06,8.839941441353862e-05,-0.0004574721883657453,0.0,0.00362,-0.0,7.5126113914036385e-06,0.00010631761374359207,-0.0005497494577066596,0.0
0.4200000000000002,0.0030800000000000003,-0.0,5.951503220244816e-06,9.026683126467468e-05,-0.00046585190498301906,0.0,0.00362,-0.0,6.673659072321985e-06,0.00010842638401510493,-0.0005585666319065969,0.0
0.4300000000000002,0.0030800000000000003,-0.0,5.3956151691036e-06,9.214491264195543e-05,-0.0004741085858829384,0.0,0.00362,-0.0,5.84759867932249e-06,0.00011051379094360943,-0.0005673037607781254,0.0
0.4400000000000002,0.0030800000000000003,-0.0,4.785543148393407e-06,9.401560928782466e-05,-0.0004822137295135339,0.0,0.00365,-0.0,5.156782466690685e-06,0.0001126150185922377,-0.0005763959714940756,0.0
0.45000000000000023,0.0030800000000000003,-0.0,4.1424104503772455e-06,9.586582027179846e-05,-0.0004901461681090435,0.0,0.00365,-0.0,4.429525196271292e-06,0.00011470046049441514,-0.0005853319376083785,0.0
0.46000000000000024,0.0030800000000000003,-0.0,3.481392784329375e-06,9.768606746172326e-05,-0.0004978903627508472,0.0,0.00365,-0.0,3.6818117138142524e-06,0.00011675887037216095,-0.000594088950513644,0.0
0.47000000000000025,0.003,-0.0,2.4863456617287505e-06,9.935463444303763e-05,-0.0005041673057775469,0.0,0.00365,-0.0,2.9252694577754115e-06,0.00011878191401443662,-0.0006026497204437262,0.0
0.48000000000000026,0.003,-0.0,1.6226416666219065e-06,0.00010093987494950306,-0.0005103032598064645,0.0,0.00365,-0.0,2.1683639823925357e-06,0.00012076344998310436,-0.0006110012898336084,0.0
0.49000000000000027,0.003,-0.0,8.546983742529087e-07,0.00010245709992929265,-0.0005162999478904522,0.0,0.00365,-0.0,1.4172572641736688e-06,0.00012269900140007226,-0.0006191341938925456,0.0
0.5000000000000002,0.003,-0.0,1.5763766514812883e-07,0.00010391664210124845,-0.0005221567056206158,0.0,0.00362,-0.0,5.541150037204801e-07,0.00012454021311659948,-0.0006265567094512169,0.0
0.5100000000000002,0.003,-0.0,4.858994072211086e-07,0.00010532543229164437,-0.0005278716687482925,0.0,0.00362,-0.0,2.4645456982193615e-07,0.00012631457064742245,-0.0006337756867871919,0.0
