t,i_izq,vel_izq,i_izq_est,vel_izq_est,u_izq,ref_vel_izq,i_der,vel_der,i_der_est,vel_der_est,u_der,ref_vel_der
57.669999999997096,0.0,-0.0,0.004830987281627534,-0.001566660345785427,-0.1769859054514366,-0.03313092514872551,0.0,0.0,0.011332449844569867,0.003675045878980841,0.4151706018411159,0.07771797478199005
57.679999999997094,0.0,-0.0,0.004830987280394039,-0.001566660350683142,-0.17698590542944798,-0.03313092514872551,0.0,0.0,0.011332449843229704,0.003675045884302084,0.41517060181722587,0.07771797478199005
57.68999999999709,0.0,-0.0,0.004830987279526398,-0.001566660354128195,-0.17698590541398118,-0.03313092514872551,0.0,0.0,0.011332449842287035,0.003675045888045046,0.4151706018004216,0.07771797478199005
57.69999999999709,0.0,-0.0,0.004830987278916099,-0.0015666603565514452,-0.17698590540310183,-0.03313092514872551,0.0,0.0,0.01133244984162396,0.0036750458906778458,0.41517060178860143,0.07771797478199005
57.70999999999709,0.0,-0.0,0.004830987278486815,-0.0015666603582559593,-0.1769859053954493,-0.03313092514872551,0.0,0.0,0.011332449841157555,0.0036750458925297576,0.4151706017802872,0.07771797478199005
57.719999999997086,0.0,-0.0,0.004847885616579393,-0.0015681362420475486,-0.17769605141216485,-0.033258866518735886,0.0,0.0,0.011337993070515976,0.0036755300335158487,0.41540355382093785,0.07775994390249252
57.729999999997084,0.0,-0.0,0.0048500454544362975,-0.0015694469878239654,-0.17768490713369803,-0.033258866518735886,0.0,0.0,0.011338701570625555,0.0036759600033470993,0.41539989811572503,0.07775994390249252
57.73999999999708,0.0,-0.0,0.004850162349019674,-0.0015704082705010833,-0.17767983307454735,-0.033258866518735886,0.0,0.0,0.011338739915911044,0.003676275337207228,0.4153982336497407,0.07775994390249252
57.74999999999708,0.0,-0.0,0.004850042387509899,-0.0015710901035058916,-0.1776766626069721,-0.033258866518735886,0.0,0.0,0.01133870056437638,0.0036764990019376317,0.4153971936271313,0.07775994390249252
57.75999999999708,0.0,-0.0,0.004849928856039257,-0.001571570521865133,-0.1776744899728986,-0.033258866518735886,0.0,0.0,0.01133866332213687,0.0036766565957205444,0.415396480928267,0.07775994390249252
57.769999999997076,0.0,-0.0,0.0048498447951506015,-0.0015719085659376482,-0.1776729700283667,-0.033258866518735886,0.0,0.0,0.011338635747267144,0.0036767674858294,0.415395982334066,0.07775994390249252
57.779999999997074,0.0,-0.0,0.0048497850607645485,-0.0015721463631237274,-0.1776719020940701,-0.033258866518735886,0.0,0.0,0.01133861615232928,0.0036768454915037815,0.415395632014803,0.07775994390249252
57.78999999999707,0.0,-0.0,0.004849742956231781,-0.0015723136321144386,-0.17767115108132792,-0.033258866518735886,0.0,0.0,0.011338602340591095,0.003676900361498832,0.4153953856567347,0.07775994390249252
57.79999999999707,0.0,-0.0,0.0048497133273070845,-0.0015724312894765172,-0.177670622843795,-0.033258866518735886,0.0,0.0,0.011338592621282426,0.003676938957169479,0.4153952123766145,0.07775994390249252
57.80999999999707,0.0,-0.0,0.004849692484505206,-0.0015725140497165888,-0.1776702512850918,-0.033258866518735886,0.0,0.0,0.011338585784124916,0.0036769661053811333,0.41539509049255147,0.07775994390249252
57.819999999997066,0.0,-0.0,0.004849677823416406,-0.0015725722632772756,-0.17766998993121408,-0.033258866518735886,0.0,0.0,0.011338580974782393,0.0036769852014357767,0.41539500475947017,0.07775994390249252
57.829999999997064,0.0,-0.0,0.004849667510768709,-0.0015726132106972596,-0.17766980609496938,-0.033258866518735886,0.0,0.0,0.01133857759187845,0.0036769986336010717,0.4153949444548447,0.07775994390249252
57.83999999999706,0.0,-0.0,0.004849660256846815,-0.0015726420131128673,-0.17766967678456452,-0.033258866518735886,0.0,0.0,0.01133857521234201,0.003677008081786268,0.4153949020365743,0.07775994390249252
57.84999999999706,0.0,-0.0,0.004849655154437328,-0.0015726622727321956,-0.17766958582762654,-0.033258866518735886,0.0,0.0,0.011338573538575808,0.003677014727639797,0.41539487219956317,0.07775994390249252
57.85999999999706,0.0,-0.0,0.004849651565402351,-0.0015726765233485518,-0.17766952184851603,-0.033258866518735886,0.0,0.0,0.011338572361248616,0.0036770194023332094,0.4153948512122095,0.07775994390249252
57.869999999997056,0.0,-0.0,0.0048496490408751125,-0.0015726865472321806,-0.17766947684560938,-0.033258866518735886,0.0,0.0,0.011338571533116655,0.0036770226905125827,0.41539483644970476,0.07775994390249252
57.879999999997054,0.0,-0.0,0.004859539071408558,-0.0015735575376907974,-0.17808514445763496,-0.033333759754896164,0.0,0.0,0.011361721044408505,0.003679046907563776,0.4163676996489095,0.07793521881103516
57.88999999999705,0.0,-0.0,0.004860802130070357,-0.0015743297699969605,-0.1780785986502994,-0.033333759754896164,0.0,0.0,0.011364679532330191,0.0036808442061683194,0.4163524251038764,0.07793521881103516
57.89999999999705,0.0,-0.0,0.004860869678327684,-0.0015748959657013164,-0.17807561278004824,-0.033333759754896164,0.0,0.0,0.01136483938554902,0.0036821622711561424,0.41634546869791733,0.07793521881103516
