t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,vel_der,i_der,vel_der_est,i_der_est,u_der
2.774999999999994,0.0,3.0649377922668,-0.1875091107065487,2.4046141173822524,-3.2835379940382343,0.0,2.2987033442001,0.029252012689355095,2.5061547809627034,2.0602435849260976
2.799999999999994,0.0,2.8734053601889,-0.18778253465817576,2.4148506698624654,-3.2863085943956927,0.0,2.2987033442001,0.030563716805226224,2.4726107427419737,2.06894599846232
2.824999999999994,0.0,2.9901678871254,-0.18860407353676722,2.44560817069534,-3.2946333453497023,0.0,2.42949831832,0.030804246457395185,2.4664597093287735,2.070541776409045
2.849999999999994,0.0,3.2565749440998,-0.1906344639906306,2.5216237153883085,-3.3152075292193848,0.0,2.4902357762780003,0.03061899963765259,2.4711970020816247,2.069312768729462
2.874999999999994,0.0,3.0649377922668,-0.19124178725727137,2.5443610583900433,-3.32136156332506,0.0,2.4902357762780003,0.030469761202132628,2.4750134571224467,2.068322656275228
2.8999999999999937,0.0,3.1770926499789,-0.19230281493381454,2.584084730367335,-3.332113076485214,0.0,2.2426782752216003,0.03189437394147926,2.438582021403565,2.0777741545491675
2.9249999999999936,0.0,3.0649377922668,-0.1925578665400222,2.593633491022815,-3.3346975208506846,0.0,2.4902357762780003,0.0314972275093343,2.4487381952990934,2.0751393130132967
2.9499999999999935,0.0,3.0649377922668,-0.192759062846954,2.6011660398660896,-3.3367362623145427,0.0,2.4902357762780003,0.031177278630910757,2.4569202062241646,2.0730166335028772
2.9749999999999934,0.0,3.2565749440998,-0.19391213231556093,2.644335693192567,-3.3484204565388005,0.0,2.4902357762780003,0.030919521600985045,2.4635117931216013,2.071306561666446
2.9999999999999933,0.0,3.7377622187843,-0.19731849087833075,2.771865963075744,-3.382937491637051,0.0,2.6164230811735,0.029924416281523702,2.4889594916279756,2.0647046017446735
3.0249999999999932,0.0,3.2565749440998,-0.19750885000143584,2.778992497081141,-3.3848663416157274,0.0,2.4902357762780003,0.029910191361480445,2.489323263651901,2.064610227460808
3.049999999999993,0.0,3.4481073761777004,-0.1986528211655208,2.821821520716627,-3.3964583418310097,0.0,2.1071709121222,0.03228918516118737,2.4284855655914197,2.0803935032736534
3.074999999999993,0.0,3.4481073761777004,-0.1995552463348666,2.855607238603282,-3.4056027025746185,0.0,2.1071709121222,0.03420574876678521,2.3794735345542706,2.0931088167826837
3.099999999999993,0.0,3.0649377922668,-0.19827895754854566,2.8078242886442033,-3.3926698844388143,0.0,2.2987033442001,0.03455454279171759,2.370553870461566,2.095422867495005
3.124999999999993,0.0,2.8033478440270003,-0.1959148285825686,2.719313976474557,-3.3687138970084765,0.0,2.42949831832,0.034019333374708,2.384240711055917,2.091872056287579
3.149999999999993,0.0,2.8734053601889,-0.19441339017206855,2.6631019613222517,-3.3534996889223976,0.0,2.1071709121222,0.03559958976736554,2.3438290204970476,2.1023561620063718
3.1749999999999927,0.0,2.8734053601889,-0.19322897988644747,2.6187590582975577,-3.3414979459658927,0.0,2.4902357762780003,0.03448222133467603,2.3724033376475977,2.094943055608054
3.1999999999999926,0.0,2.6164230811735,-0.1909612421604076,2.533857521461085,-3.3185187009495722,0.0,2.2426782752216003,0.0351268897469908,2.355917316446702,2.0992200652248814
3.2249999999999925,0.0,2.8734053601889,-0.22122471482012454,2.5130145044494463,-3.9710551252256234,0.0,2.2987033442001,0.06681852027211559,2.3590245549719686,2.7760193398869486
3.2499999999999925,0.0,2.6164230811735,-0.21928490381114446,2.4403854289748415,-3.9513975067732408,0.0,2.2426782752216003,0.06651324259714596,2.366831381158505,2.7739939954892714
3.2749999999999924,0.0,3.2565749440998,-0.22107616087328125,2.5074483260869678,-3.9695485890680535,0.0,2.2987033442001,0.06591768968709379,2.3820613780273137,2.7700428393990104
3.2999999999999923,0.0,3.6396398082556,-0.22447682816979964,2.634765463935261,-4.00400793826486,0.0,2.4902357762780003,0.06424267386123424,2.4248963392079834,2.7589300585361505
3.324999999999992,0.0,3.6396398082556,-0.22715945269048904,2.7351997141425453,-4.031191229677828,0.0,2.6818729281110003,0.06169736826049564,2.489987107257312,2.7420433981636467
3.349999999999992,0.0,3.9246869816378003,-0.23075467965503157,2.8698008752382287,-4.067622054901477,0.0,2.6164230811735,0.060055249710019146,2.5319807907057017,2.7311488720820716
3.374999999999992,0.0,3.8311722403335002,-0.23310555775366829,2.957814881471033,-4.091443713004539,0.0,2.8734053601889,0.05712867120792833,2.606821800917915,2.711732682055999
3.399999999999992,0.0,3.7377622187843,-0.23447536865917154,3.0090989066642466,-4.105324123215365,0.0,2.8033478440270003,0.05520814521037899,2.6559351616872258,2.6989910803217128
3.424999999999992,0.0,3.8311722403335002,-0.23604062458371794,3.06770026949568,-4.121185026535887,0.0,2.8317268976591,0.05348383732424347,2.7000306622937438,2.687551274570252
3.4499999999999917,0.0,3.8311722403335002,-0.23727537942216678,3.113928012302198,-4.13369691567211,0.0,3.0649377922668,0.050639386936086314,2.7727714209632763,2.6686799580425413
3.4749999999999917,0.0,3.5508374559308002,-0.23679483237105728,3.0959367408045066,-4.128827441327431,0.0,2.8033478440270003,0.049980251777833065,2.7896273983687845,2.6643069697644286
3.4999999999999916,0.0,4.4058742563223,-0.24085231343522584,3.2478444779421722,-4.1699424231738735,0.0,3.0649377922668,0.04781683037960753,2.8449522915308854,2.6499538946821755
3.5249999999999915,0.0,3.6396398082556,-0.24007727987511662,3.2188276977020753,-4.162088810786175,0.0,2.8734053601889,0.047269162922878874,2.8589577199484437,2.6463204314408255
3.5499999999999914,0.0,3.4481073761777004,-0.2384720721080324,3.158730527875884,-4.145823055859772,0.0,3.0649377922668,0.04563272454819002,2.9008061450034193,2.6354635901067045
3.5749999999999913,0.0,4.0228093921665,-0.2401877799589366,3.2229649144107766,-4.1632085802515375,0.0,2.8734053601889,0.04550960484934066,2.903954668998314,2.634646760670371
3.599999999999991,0.0,3.3640174128324003,-0.2381229239510348,3.1456587893367,-4.142285090615245,0.0,2.9901678871254,0.044681779764840696,2.9251245318805807,2.629154610318812
3.624999999999991,0.0,4.2143418242444,-0.24090616524244632,3.2498605122232447,-4.170488077944424,0.0,3.2565749440998,0.04235239810631089,2.984693505127079,2.6137004829502404
3.649999999999991,0.0,3.8311722403335002,-0.24111357073168455,3.2576252995481227,-4.172589676123818,0.0,3.2565749440998,0.04047580300513605,3.0326834268152,2.6012503378200424
3.674999999999991,0.0,3.7377622187843,-0.24079249754592458,3.24560464882265,-4.1693361957569826,0.0,3.1770926499789,0.03945997781261226,3.058660991931394,2.5945109132815403
3.699999999999991,0.0,4.0228093921665,-0.2420182534624356,3.2914956507961897,-4.18175694372381,0.0,2.8734053601889,0.04053672020323726,3.031125599254477,2.60165448891129
3.7249999999999908,0.0,4.1115070247362,-0.24344542483439596,3.3449272905274827,-4.1962186222803926,0.0,2.9901678871254,0.04067552731957956,3.0275759029784606,2.6025753954735396
3.7499999999999907,0.0,4.1115070247362,-0.24457125147927994,3.387076892184288,-4.207626731589843,0.0,2.9901678871254,0.040787353028151785,3.0247161987227367,2.603317295684267
3.7749999999999906,0.0,4.1115070247362,-0.24545936093157683,3.4203266467640665,-4.216626029800228,0.0,2.9901678871254,0.04087744199065399,3.0224123654383277,2.6039149849018712
3.7999999999999905,0.0,4.2143418242444,-0.2466935300935117,3.4665325231623125,-4.229132000732062,0.0,3.0649377922668,0.040483430036746856,3.0324883817302037,2.6013009388531314
