t,i_izq,vel_izq,i_izq_est,vel_izq_est,u_izq,ref_vel_izq,i_der,vel_der,i_der_est,vel_der_est,u_der,ref_vel_der
0.0,0.003,0.0,0.0019598373699800647,0.00040347006795249873,-0.005627609584871713,0.0,0.00362,0.0,0.002371247640235586,0.0004874109074492063,-0.006522666611671364,0.0
0.01,0.003,-0.0,0.0007078482636378597,0.0002629368724678719,-0.0025707047244173807,0.0,0.0036,-0.0,0.0023074804562605057,0.0007214295296088651,-0.007432131940516729,0.0
0.02,0.003,-0.0,0.0002775867283722818,0.0001705597949053405,-0.001317778583940888,0.0,0.0036,-0.0,0.002279658188007617,0.0009539687003724322,-0.008401542233130095,0.0
0.03,0.003,-0.0,0.0001223783096735389,0.00011826293256894965,-0.0007786991866205257,0.0,0.0036,-0.0,0.002253057349577952,0.001181895804013795,-0.009352963423359005,0.0
0.04,0.003,-0.0,6.167140985066072e-05,8.750545229576761e-05,-0.0005205477924211192,0.0,0.0036,-0.0,0.002227187626886445,0.0014036381597261492,-0.01027858523033471,0.0
0.05,0.003,-0.0,3.7397923859034435e-05,6.876334404486242e-05,-0.0003877421488052253,0.0,0.0036,-0.0,0.0022021711296847622,0.0016180458780702396,-0.01117358539685096,0.0
0.060000000000000005,0.003,-0.0,2.83133259553642e-05,5.720153959766954e-05,-0.00031716058372397826,0.0,0.0036,-0.0,0.0021781154026652323,0.0018241985928714756,-0.012034122340599803,0.0
0.07,0.003,-0.0,2.5711303162830623e-05,5.013772248697374e-05,-0.0002797172833222703,0.0,0.0036,-0.0,0.0021551064433554703,0.0020213619758055698,-0.01285713134964974,0.0
0.08,0.003,-0.0,2.5748097662258433e-05,4.5940343509341784e-05,-0.0002605173623429443,0.0,0.00362,-0.0,0.0021459294096429727,0.0022116345504643326,-0.013675456613780026,0.0
0.09,0.003,-0.0,2.668312780693837e-05,4.355263673599684e-05,-0.0002513561821010759,0.0,0.00362,-0.0,0.0021251730346214933,0.0023916105095318275,-0.014427177242084772,0.0
0.09999999999999999,0.003,-0.0,2.7756133723978752e-05,4.22752176485446e-05,-0.00024755828108416705,0.0,0.00362,-0.0,0.002105392669306804,0.002561102315411611,-0.015134676951409123,0.0
0.10999999999999999,0.003,-0.0,2.8675529814598815e-05,4.165137993399576e-05,-0.0002464651731219108,0.0,0.00362,-0.0,0.002086835615490165,0.002720061896896977,-0.015798201817838194,0.0
0.11999999999999998,0.003,-0.0,2.936638437210141e-05,4.139288289109774e-05,-0.0002466091615204278,0.0,0.00362,-0.0,0.002069499199565362,0.002868553998517509,-0.0164180311250564,0.0
0.12999999999999998,0.003,-0.0,2.984386810172392e-05,4.132543360436191e-05,-0.0002472192645009166,0.0,0.00362,-0.0,0.002053364176138683,0.0030067461916782456,-0.016994864931129755,0.0
0.13999999999999999,0.00297,-0.0,2.994352465033116e-05,4.125983581042563e-05,-0.0002471100627184763,0.0,0.00362,-0.0,0.00203840069904983,0.0031348959833570472,-0.017529778512965746,0.0
0.15,0.00297,-0.0,3.0016071524367048e-05,4.122917605583413e-05,-0.00024710904559449733,0.0,0.00362,-0.0,0.0020245700888735676,0.0032533363705831105,-0.018024162218143444,0.0
