t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,ref_vel_izq,vel_der,i_der,vel_der_est,i_der_est,u_der,ref_vel_der
6.1250000000000195,0.0,4.9805762723111,0.0821652830807146,5.00096562596707,3.253694881047586,4.375,0.0,9.5779829607113,-0.4991151360695265,7.068934057754463,-6.577148954472085,-4.375
6.15000000000002,0.0,4.9805762723111,-0.13238590873940725,4.956405912677724,-1.3414889070020815,-0.0,0.0,9.5779829607113,-0.2785626818518885,7.1236471194883615,-1.8481055474582297,0.0
6.17500000000002,0.0,4.859101356395101,-0.12964613633823094,4.8537989864989965,-1.3137175070768607,-0.0,0.0,9.5312779499367,-0.28389388836069956,7.259981368224481,-1.8834750817963837,0.0
6.200000000000021,0.0,2.1071709121222,-0.1132051067961685,4.238264902579662,-1.147118536854874,-0.0,0.0,5.9383431524557,-0.26576768953831587,6.796442450602224,-1.7632180237540616,0.0
6.225000000000021,0.0,0.5747020159888001,-0.0922839657731955,3.4550015277369095,-0.9351223633941149,-0.0,0.0,4.0228093921665,-0.23921129642169886,6.117319274163947,-1.5870314035114188,0.0
6.250000000000021,0.0,0.3831695839109,-0.0747864718051014,2.7999161900332092,-0.7578185490278239,-0.0,0.0,2.4902357762780003,-0.20825317525088965,5.3256312804785955,-1.3816418118534908,0.0
6.275000000000022,0.0,0.5606695688054001,-0.06190455560850651,2.317632775504875,-0.6272848859045925,-0.0,0.0,1.8689334692697002,-0.1794355761299971,4.588682577910998,-1.190453371078241,0.0
6.300000000000022,0.0,0.3831695839109,-0.05082164414481889,1.9027017350014406,-0.5149806531833551,-0.0,0.0,1.5324688961334,-0.15411990646251308,3.9412882603693005,-1.022498247870465,0.0
6.325000000000022,0.0,0.5747020159888001,-0.043072688554975376,1.6125902282792184,-0.43645977416449355,-0.0,0.0,1.3409364640555002,-0.13252988450749167,3.3891694457038777,-0.8792606861096783,0.0
6.350000000000023,0.0,0.0,-0.033977939771455065,1.272093383993108,-0.34430172068016923,-0.0,0.0,0.9577668801446001,-0.11274543638015022,2.883224334964752,-0.7480020835732268,0.0
6.375000000000023,0.0,0.0,-0.02680353109211805,1.0034921128015064,-0.2716027498248561,-0.0,0.0,0.7662344480667,-0.0956114739152305,2.4450597482698244,-0.6343279515186301,0.0
6.4000000000000234,0.0,0.0,-0.021143991773418375,0.7916057367532695,-0.21425409540996285,-0.0,0.0,0.7475943316589001,-0.08169170040902424,2.089091196470268,-0.5419781418962503,0.0
6.425000000000024,0.0,0.0,-0.016679458634681555,0.6244589613278183,-0.16901455316466174,-0.0,0.0,0.3831695839109,-0.06820352747591209,1.7441599098154565,-0.45249175751105497,0.0
6.450000000000024,0.0,0.0,-0.01315760729229017,0.49260506370503776,-0.13332729592305353,-0.0,0.0,0.1915324320779,-0.056141313095805744,1.4356944751963787,-0.37246580011075564,0.0
6.4750000000000245,0.0,0.0,-0.010379391408912645,0.3885919873291029,-0.1051753680692522,-0.0,0.0,0.1915324320779,-0.046423758940685476,1.1871887306101627,-0.30799533470984747,0.0
6.500000000000025,0.0,0.0,-0.008187793086250268,0.3065411700818401,-0.0829676921887529,-0.0,0.0,0.0,-0.037399881760816295,0.9564222968092178,-0.24812702296989897,0.0
6.525000000000025,0.0,0.0,-0.006458948601329495,0.24181530247447305,-0.06544914530363374,-0.0,0.0,0.0,-0.030130071059290126,0.7705123762113797,-0.1998959483782602,0.0
6.550000000000026,0.0,0.0,-0.017997114114814184,0.189164459459567,-0.3276334355767076,-0.26249998807907104,0.0,0.0,-0.0375125629113815,0.6176115607746996,-0.44482276056863423,-0.26249998807907104
6.575000000000026,0.0,0.0,-0.016817504447806386,0.14499930247951337,-0.3156797975053559,-0.26249998807907104,0.0,0.0,-0.03246180210932442,0.48844911372856,-0.4113138246393403,-0.26249998807907104
6.600000000000026,0.0,0.0,-0.015886926127967157,0.11015956433788776,-0.30625015818707535,-0.26249998807907104,0.0,0.0,-0.028392811120004684,0.38439333802879605,-0.3843183751048171,-0.26249998807907104
6.625000000000027,0.0,0.0,-0.015152838508086207,0.08267620275675693,-0.298811577968416,-0.26249998807907104,0.0,0.0,-0.025114752958434208,0.3005639843422241,-0.36257031670307016,-0.26249998807907104
6.650000000000027,0.0,0.0,-0.01457375276962933,0.060995926035746974,-0.2929436466720244,-0.26249998807907104,0.0,0.0,-0.022473885642963612,0.2330294290304201,-0.34504965850321584,-0.26249998807907104
6.675000000000027,0.0,0.0,-0.014116940417258458,0.04389341849451972,-0.28831472331743047,-0.26249998807907104,0.0,0.0,-0.020346351647477823,0.1786222797373951,-0.33093467600291765,-0.26249998807907104
6.700000000000028,0.0,0.0,-0.013756583545347438,0.030402088657650844,-0.2846631925921337,-0.26249998807907104,0.0,0.0,-0.018632368943601933,0.13479082366980594,-0.3195633719850479,-0.26249998807907104
6.725000000000028,0.0,0.0,-0.013472315673737712,0.01975943989235014,-0.28178267900044635,-0.26249998807907104,0.0,0.0,-0.017251551191491278,0.09947935144659029,-0.31040242863537765,-0.26249998807907104
6.750000000000028,0.0,0.0,-0.013248070684594078,0.011363975982482233,-0.279510383030317,-0.26249998807907104,0.0,0.0,-0.016139137594649064,0.0710317436680994,-0.303022194765631,-0.26249998807907104
6.775000000000029,0.0,0.0,-0.013071174805115061,0.004741206048394028,-0.2777178801270963,-0.26249998807907104,0.0,0.0,-0.015242955597750551,0.04811379838382435,-0.29707653503462567,-0.26249998807907104
6.800000000000029,0.0,0.0,-0.012931630317204072,-0.00048317250539964946,-0.27630386245497435,-0.26249998807907104,0.0,0.0,-0.014520973977025252,0.0296506565919809,-0.29228659608949137,-0.26249998807907104
6.8250000000000295,0.0,0.0,-0.025723516691077582,-0.0061962075601873345,-0.5511922263825273,-0.5249999761581421,0.0,0.0,-0.02717852409668882,0.011648218009520633,-0.5722104307917589,-0.5249999761581421
6.85000000000003,0.0,0.0,-0.02553290595361827,-0.013334428724949133,-0.5492602092653713,-0.5249999761581421,0.0,0.0,-0.02637745267761705,-0.008837476890870301,-0.5668957758468419,-0.5249999761581421
6.87500000000003,0.0,0.0,-0.0253825004087177,-0.01896543225684108,-0.5477361354594699,-0.5249999761581421,0.0,0.0,-0.025732093985001737,-0.025341150538940482,-0.5626141866116012,-0.5249999761581421
6.9000000000000306,0.0,0.0,-0.02526385284703114,-0.02340745491222943,-0.5465338683438673,-0.5249999761581421,0.0,0.0,-0.025212180489242994,-0.03863683053428909,-0.5591648551744188,-0.5249999761581421
6.925000000000031,0.0,0.0,-0.025170257601702644,-0.026911548837767783,-0.5455854587513257,-0.5249999761581421,0.0,0.0,-0.02479332808024134,-0.04934808854316179,-0.5563860067819558,-0.5249999761581421
6.950000000000031,0.0,0.0,-0.02509642490068816,-0.029675756765455925,-0.5448373049146684,-0.5249999761581421,0.0,0.0,-0.024455892445356616,-0.05797728600976579,-0.5541473125512263,-0.5249999761581421
6.975000000000032,0.0,0.0,-0.025038181902125978,-0.03185630489854287,-0.5442471230273206,-0.5249999761581421,0.0,0.0,-0.02418404774482964,-0.06492913506950865,-0.5523437770030853,-0.5249999761581421
7.000000000000032,0.0,0.0,-0.024992236855623507,-0.03357643243058625,-0.5437815574670213,-0.5249999761581421,0.0,0.0,-0.023965044374809612,-0.0705296796782609,-0.5508908137405015,-0.5249999761581421
7.025000000000032,0.0,0.0,-0.02495599306065713,-0.034933356720216545,-0.5434142956184564,-0.5249999761581421,0.0,0.0,-0.02378861100683462,-0.07504158717870714,-0.5497202783193427,-0.5249999761581421
7.050000000000033,0.0,0.0,-0.02492740210747365,-0.0360037677760767,-0.5431245807492454,-0.5249999761581421,0.0,0.0,-0.023646472859224592,-0.07867646748316355,-0.5487772722520379,-0.5249999761581421
7.075000000000033,0.0,0.0,-0.024904848106031528,-0.03684816258665218,-0.5428960388907051,-0.5249999761581421,0.0,0.0,-0.02353196360716025,-0.08160479764649653,-0.548017568250861,-0.5249999761581421
7.100000000000033,0.0,0.0,-0.024887056359887673,-0.03751426426060571,-0.5427157534215911,-0.5249999761581421,0.0,0.0,-0.023439712729905887,-0.08396391729480313,-0.5474055359539175,-0.5249999761581421
7.125000000000034,0.0,0.0,-0.024873021323503563,-0.03803971921898152,-0.5425735350525741,-0.5249999761581421,0.0,0.0,-0.023365393631660285,-0.08586446989802864,-0.5469124708497168,-0.5249999761581421
7.150000000000034,0.0,0.0,-0.024861949771295567,-0.03845422487791939,-0.5424613459527803,-0.5249999761581421,0.0,0.0,-0.02330552072282269,-0.08739559198427807,-0.5465152480263553,-0.5249999761581421
7.1750000000000345,0.0,0.0,-0.024853215966484536,-0.038781208073249016,-0.542372845471446,-0.5249999761581421,0.0,0.0,-0.02325728594471991,-0.08862909367164108,-0.5461952376057129,-0.5249999761581421
7.200000000000035,0.0,0.0,-0.05065025865587135,-0.04222270691131337,-1.094310658088305,-1.0499999523162842,0.0,0.0,-0.04969681213943074,-0.09587917258030877,-1.113502836072156,-1.0499999523162842
7.225000000000035,0.0,0.0,-0.05043727538345118,-0.05020051236725177,-1.0921513976864832,-1.0499999523162842,0.0,0.0,-0.049000528687509,-0.11368513848223338,-1.1088833899078283,-1.0499999523162842
7.2500000000000355,0.0,0.1915324320779,-0.05126299136558013,-0.019286581719234013,-1.1005184876323597,-1.0499999523162842,0.0,0.1915324320779,-0.04963481605154416,-0.09746459047480693,-1.113091527151652,-1.0499999523162842
7.275000000000036,0.0,0.18692476285350001,-0.0647924217292604,0.002613034401464662,-1.3828804877517142,-1.3125,0.0,0.5606695688054001,-0.06568854577556184,-0.028617048710516242,-1.4155471335888146,-1.3125
7.300000000000036,0.0,0.3831695839109,-0.06620188446621057,0.0553797640678937,-1.3971622000371646,-1.3125,0.0,0.5747020159888001,-0.06771106729592943,0.02310463024298945,-1.4289654178179578,-1.3125
7.325000000000037,0.0,0.5747020159888001,-0.06830751310514205,0.13421209218347863,-1.4184987676235508,-1.3125,0.0,0.9577668801446001,-0.07173090358156677,0.12590337911994365,-1.455634753747255,-1.3125
7.350000000000037,0.0,0.7662344480667,-0.07096235491693971,0.2336063039382394,-1.445400564937953,-1.3125,0.0,0.9577668801446001,-0.0749693617593015,0.20872004758638565,-1.477120088695445,-1.3125
7.375000000000037,0.0,0.7662344480667,-0.07305663187764347,0.31201352591499315,-1.4666220741290545,-1.3125,0.0,1.3409364640555002,-0.07996943371679957,0.33658623541117094,-1.510292732860399,-1.3125
7.400000000000038,0.0,0.9344143747573,-0.07558134640746399,0.4065359142647276,-1.4922052754719746,-1.3125,0.0,1.1213391376108002,-0.08262722756638746,0.40455365077080657,-1.5279256890225508,-1.3125
7.425000000000038,0.0,0.9577668801446001,-0.09059611125603394,0.48404469162288527,-1.789618316793818,-1.5750000476837158,0.0,1.3409364640555002,-0.09937795466871013,0.49122541555461324,-1.835005478113481,-1.5750000476837158
7.450000000000038,0.0,0.9344143747573,-0.09203784823524025,0.5380196008291983,-1.8042270318095353,-1.5750000476837158,0.0,1.3082639004643002,-0.10167053582719529,0.5498532943995891,-1.8502154550131336,-1.5750000476837158
7.475000000000039,0.0,0.9577668801446001,-0.09329629159884598,0.58513422741335,-1.8169789627892172,-1.5750000476837158,0.0,1.5324688961334,-0.10491659835879003,0.6328644280159816,-1.8717512405404175,-1.5750000476837158
7.500000000000039,0.0,1.3409364640555002,-0.09627718393723957,0.6967354934771618,-1.8471846921139767,-1.5750000476837158,0.0,1.5324688961334,-0.10753168937341696,0.6997398093492747,-1.8891008875902255,-1.5750000476837158
7.525000000000039,0.0,1.3409364640555002,-0.0986286685720491,0.7847722628237195,-1.8710125113217126,-1.5750000476837158,0.0,1.9156384800443,-0.11202956463840719,0.8147633866767845,-1.9189417412684018,-1.5750000476837158
7.55000000000004,0.0,1.8689334692697002,-0.10322327928904688,0.9567892982857188,-1.9175702269153694,-1.5750000476837158,0.0,1.8689334692697002,-0.11536168531586749,0.8999752740286501,-1.9410484738286964,-1.5750000476837158
7.57500000000004,0.0,1.5324688961334,-0.10510192150270635,1.027123215168443,-1.9366066345198103,-1.5750000476837158,0.0,1.7240013282113003,-0.11714168110740653,0.9454948741739791,-1.9528577372769862,-1.5750000476837158
7.6000000000000405,0.0,1.9156384800443,-0.10857205381214607,1.1570410399909299,-1.9717698793673324,-1.5750000476837158,0.0,2.1071709121222,-0.12096678744295311,1.0433138194431468,-1.9782351503304814,-1.5750000476837158
7.625000000000041,0.0,1.5324688961334,-0.10932130811194547,1.1850919980382444,-1.9793620834830756,-1.5750000476837158,0.0,1.9156384800443,-0.12285314055543742,1.0915532814806936,-1.9907500343361921,-1.5750000476837158
7.650000000000041,0.0,1.8689334692697002,-0.11165818086580438,1.2725819143949666,-2.0030418931252894,-1.5750000476837158,0.0,1.8689334692697002,-0.12408136827051822,1.1229625885947803,-1.9988986292547395,-1.5750000476837158
7.675000000000042,0.0,1.7240013282113003,-0.11274961407997591,1.3134437817499,-2.0141014672332953,-1.5750000476837158,0.0,1.9156384800443,-0.1253623073558449,1.1557198767033938,-2.007396934246242,-1.5750000476837158
7.700000000000042,0.0,2.1071709121222,-0.11559875819390132,1.4201125520285134,-2.0429721791706035,-1.5750000476837158,0.0,2.1071709121222,-0.12758948359483366,1.21267516409016,-2.0221729865704337,-1.5750000476837158
7.725000000000042,0.0,2.2987033442001,-0.11884012531368891,1.5414655690808279,-2.0758172936527264,-1.5750000476837158,0.0,2.1071709121222,-0.12938374002516898,1.2585594496914032,-2.0340768612765334,-1.5750000476837158
7.750000000000043,0.0,2.0557535123681,-0.12013647956249401,1.589999376844763,-2.0889533365089483,-1.5750000476837158,0.0,1.8689334692697002,-0.12934254602883288,1.2575060009967094,-2.0338035624530515,-1.5750000476837158
7.775000000000043,0.0,1.9156384800443,-0.12043208621795404,1.601066453505651,-2.0919487245861927,-1.5750000476837158,0.0,2.4902357762780003,-0.1331864948383049,1.355806802394104,-2.0593059846442463,-1.5750000476837158
7.800000000000043,0.0,2.4902357762780003,-0.12364671066852082,1.7214184828499148,-2.124522914545101,-1.5750000476837158,0.0,2.2987033442001,-0.13508802781373552,1.4044344570863023,-2.0719215784389893,-1.5750000476837158
7.825000000000044,0.0,2.1071709121222,-0.12419495310113207,1.7419437973190544,-2.1300782461594547,-1.5750000476837158,0.0,2.4902357762780003,-0.13781516654261516,1.4741752199983102,-2.090014598581598,-1.5750000476837158
7.850000000000044,0.0,2.1071709121222,-0.12462742989084091,1.7581352105297323,-2.134460574924643,-1.5750000476837158,0.0,2.4902357762780003,-0.14001220246417262,1.5303597329790404,-2.104590686978357,-1.5750000476837158
7.875000000000044,0.0,2.2426782752216003,-0.12567170225361035,1.797231597386489,-2.1450423086340167,-1.5750000476837158,0.0,1.8689334692697002,-0.13790504177648916,1.4764735876261559,-2.0906108698302717,-1.5750000476837158
7.900000000000045,0.0,2.1071709121222,-0.12579236660185253,1.8017490462368353,-2.146264990283114,-1.5750000476837158,0.0,2.2987033442001,-0.1388893808621386,1.501645962640993,-2.09714140189164,-1.5750000476837158
7.925000000000045,0.0,2.1071709121222,-0.12588755109657163,1.805312639756457,-2.14722950389198,-1.5750000476837158,0.0,2.1071709121222,-0.1384871567098739,1.4913599368715216,-2.0944728725601007,-1.5750000476837158
7.9500000000000455,0.0,2.42949831832,-0.12763511093650132,1.8707393778545585,-2.164937747018691,-1.5750000476837158,0.0,2.0557535123681,-0.13784225524269883,1.474867955789796,-2.090194316756522,-1.5750000476837158
7.975000000000046,0.0,2.4902357762780003,-0.12932883020415076,1.9341502351864557,-2.1821003764629263,-1.5750000476837158,0.0,2.2987033442001,-0.13883879881121242,1.5003524344519592,-2.096805818645888,-1.5750000476837158
8.000000000000046,0.0,2.4902357762780003,-0.1306649230681346,1.9841719523391017,-2.195639133525691,-1.5750000476837158,0.0,2.6818729281110003,-0.14203274082114437,1.5820306967684648,-2.1179958140460036,-1.5750000476837158
8.025000000000047,0.0,2.2987033442001,-0.13072508903246777,1.9864243811031201,-2.196248770255634,-1.5750000476837158,0.0,2.2987033442001,-0.14221473537330317,1.5866848197051098,-2.1192032447726317,-1.5750000476837158
8.050000000000047,0.0,2.42949831832,-0.13145120987407305,2.0136095531450797,-2.203606643347666,-1.5750000476837158,0.0,2.42949831832,-0.1431775583759653,1.6113069667357796,-2.1255910298151086,-1.5750000476837158
8.075000000000047,0.0,2.2987033442001,-0.13134535139041104,2.0096462611576786,-2.202533948184251,-1.5750000476837158,0.0,2.1071709121222,-0.14194179579224614,1.5797049714077274,-2.117392445312402,-1.5750000476837158
8.100000000000048,0.0,2.4902357762780003,-0.13225565538708112,2.043727065810637,-2.2117581765940435,-1.5750000476837158,0.0,2.1071709121222,-0.14094624145602153,1.5542457902547027,-2.1107875064189585,-1.5750000476837158
8.125000000000048,0.0,2.2987033442001,-0.13197993978141048,2.0334044907379054,-2.208964293179136,-1.5750000476837158,0.0,2.2987033442001,-0.1413394303846704,1.5643007594294478,-2.1133960921615853,-1.5750000476837158
8.150000000000048,0.0,2.2426782752216003,-0.13147173928266853,2.014378039496143,-2.2038146398155902,-1.5750000476837158,0.0,2.2426782752216003,-0.14130657573594024,1.5634605717837258,-2.11317812018418,-1.5750000476837158
8.175000000000049,0.0,2.4902357762780003,-0.14525731914945292,2.045867955060913,-2.4887722019224614,-1.837499976158142,0.0,2.2987033442001,-0.1548689122065264,1.5685961940950908,-2.3991046551377955,-1.837499976158142
8.200000000000049,0.0,2.2987033442001,-0.14485677772739772,2.0308700675061817,-2.484712906301661,-1.837499976158142,0.0,2.1071709121222,-0.15360152990444037,1.5361855918209897,-2.3906962917173393,-1.837499976158142
8.22500000000005,0.0,2.4902357762780003,-0.14553457796188188,2.0562462096663556,-2.491581151800186,-1.837499976158142,0.0,2.6818729281110003,-0.1561668361024106,1.601787832535281,-2.4077156447195707,-1.837499976158142
8.25000000000005,0.0,2.3716930135048,-0.14545417603184344,2.053235987790664,-2.490766412302139,-1.837499976158142,0.0,2.9190631734125003,-0.15971364355055798,1.6924898766653549,-2.431246702352131,-1.837499976158142
8.27500000000005,0.0,2.9190631734125003,-0.14823091144989992,2.157193959982903,-2.518903426348727,-1.837499976158142,0.0,2.554114826889,-0.1602936200060335,1.7073215388919754,-2.435094517492219,-1.837499976158142
8.30000000000005,0.0,3.0293330755328003,-0.1509935107239656,2.260622434207241,-2.546897127309557,-1.837499976158142,0.0,2.4947387257473004,-0.16039033344782241,1.7097947791206913,-2.4357361563760964,-1.837499976158142
8.32500000000005,0.0,2.42949831832,-0.1500604039942976,2.225687681844523,-2.537441771060419,-1.837499976158142,0.0,2.42949831832,-0.16006112557592694,1.7013759891633229,-2.433552048690505,-1.837499976158142
8.350000000000051,0.0,2.8734053601889,-0.15162763304411248,2.2843631227346175,-2.553322724526528,-1.837499976158142,0.0,2.4902357762780003,-0.1601749314996873,1.7042863332039189,-2.4343070865069816,-1.837499976158142
8.375000000000052,0.0,2.6818729281110003,-0.1518701365666941,2.293442051371719,-2.55578000521257,-1.837499976158142,0.0,2.4902357762780003,-0.1602666157620083,1.7066309628824583,-2.4349153596349122,-1.837499976158142
8.400000000000052,0.0,3.0649377922668,-0.1540490577148544,2.375018476193687,-2.5778592835763137,-1.837499976158142,0.0,2.6818729281110003,-0.1615363587065396,1.7391019335437634,-2.44333938457663,-1.837499976158142
8.425000000000052,0.0,2.6818729281110003,-0.15378028218689604,2.3649556164165517,-2.5751356938803474,-1.837499976158142,0.0,2.4902357762780003,-0.1613634079590445,1.7346790866417916,-2.442191954368758,-1.837499976158142
8.450000000000053,0.0,2.8033478440270003,-0.15419855544560068,2.380615338039472,-2.5793741164093085,-1.837499976158142,0.0,2.42949831832,-0.16084505329945797,1.7214232705602788,-2.4387529649262114,-1.837499976158142
8.475000000000053,0.0,2.6818729281110003,-0.15389821034685722,2.369370705532034,-2.576330671229136,-1.837499976158142,0.0,2.4902357762780003,-0.16080647889778854,1.7204368124193021,-2.4384970456292434,-1.837499976158142
8.500000000000053,0.0,2.6818729281110003,-0.1536612813021609,2.3605003657683263,-2.5739298465081735,-1.837499976158142,0.0,3.2565749440998,-0.16555761692677792,1.8419370453694444,-2.470018154236453,-1.837499976158142
8.525000000000054,0.0,3.0649377922668,-0.15546200399500273,2.427917493232455,-2.5921768036718635,-1.837499976158142,0.0,2.4902357762780003,-0.1646030116749303,1.8175250498059154,-2.4636848893134653,-1.837499976158142
8.550000000000054,0.0,2.6164230811735,-0.15455528393454204,2.3939707153740013,-2.5829888503683778,-1.837499976158142,0.0,3.1770926499789,-0.1681201811966134,1.9074691671109194,-2.4870193160985914,-1.837499976158142
8.575000000000054,0.0,3.3640174128324003,-0.15771908474665688,2.512420070522821,-2.6150480673046257,-1.837499976158142,0.0,2.9901678871254,-0.16978720783834927,1.9500998219269567,-2.498079093251474,-1.837499976158142
8.600000000000055,0.0,2.7365366402732003,-0.15695902619801258,2.4839640185754597,-2.6073462204228037,-1.837499976158142,0.0,2.7365366402732003,-0.1695474525357779,1.9439685908536024,-2.496488452675181,-1.837499976158142
8.625000000000055,0.0,2.9190631734125003,-0.1573065283427395,2.496974190412108,-2.610867522272768,-1.837499976158142,0.0,2.554114826889,-0.16821592749893569,1.9099176748062028,-2.487654538559597,-1.837499976158142
8.650000000000055,0.0,2.8734053601889,-0.15734375146117582,2.498367752485843,-2.6112447003688857,-1.837499976158142,0.0,2.6818729281110003,-0.1679404786189529,1.9028736565359252,-2.485827091323184,-1.837499976158142
8.675000000000056,0.0,2.6818729281110003,-0.15637930218265603,2.462259813306979,-2.6014718126278655,-1.837499976158142,0.0,2.4902357762780003,-0.1665226913297045,1.8666167671621088,-2.476420876043082,-1.837499976158142
8.700000000000056,0.0,2.6818729281110003,-0.15561849302866915,2.433776029481575,-2.5937624605425764,-1.837499976158142,0.0,2.4902357762780003,-0.16538049435576646,1.8374075129669019,-2.4688430463429523,-1.837499976158142
8.725000000000056,0.0,2.9901678871254,-0.15661799070447688,2.471196207521685,-2.6038905158011403,-1.837499976158142,0.0,2.6164230811735,-0.16524776954234363,1.8340133586299385,-2.4679624924140664,-1.837499976158142
8.750000000000057,0.0,2.8734053601889,-0.1568005987596035,2.4780327656441155,-2.605740881979674,-1.837499976158142,0.0,2.6818729281110003,-0.16554927292694077,1.8417236653481563,-2.4699627965250848,-1.837499976158142
8.775000000000057,0.0,2.6818729281110003,-0.15595083564165485,2.4462185390056064,-2.597130120096985,-1.837499976158142,0.0,2.4902357762780003,-0.16459628958655279,1.8173531467168493,-2.4636402920661284,-1.837499976158142
8.800000000000058,0.0,3.0649377922668,-0.15726812117982214,2.4955363582070973,-2.6104783622320764,-1.837499976158142,0.0,2.4902357762780003,-0.16382854770039726,1.7977197836273757,-2.45854675968976,-1.837499976158142
8.825000000000058,0.0,2.6818729281110003,-0.16922160680673842,2.4584344872175423,-2.8768710365326946,-2.0999999046325684,0.0,2.4902357762780003,-0.17644922945539573,1.7787745927519252,-2.738225949190773,-2.0999999046325684
8.850000000000058,0.0,2.8033478440270003,-0.16899992225023275,2.450132971078681,-2.8746241649333406,-2.0999999046325684,0.0,2.8033478440270003,-0.17757238334264985,1.8074968605629302,-2.745677438798039,-2.0999999046325684
8.875000000000059,0.0,3.2565749440998,-0.17117668369055777,2.531628580377188,-2.896681570034341,-2.0999999046325684,0.0,3.0649377922668,-0.18010962723990406,1.8723814677210928,-2.7625106143361267,-2.0999999046325684
8.900000000000059,0.0,2.8734053601889,-0.1709056619885594,2.5214816264717275,-2.89393521962475,-2.0999999046325684,0.0,2.6818729281110003,-0.17976322652578894,1.8635230074515976,-2.7602124418843696,-2.0999999046325684
8.92500000000006,0.0,3.5508374559308002,-0.1742068812143519,2.645075721141225,-2.927386899253384,-2.0999999046325684,0.0,2.6164230811735,-0.17907573031146906,1.845941756458308,-2.7556512940696374,-2.0999999046325684
8.95000000000006,0.0,3.4481073761777004,-0.17627801992199044,2.7226166140696306,-2.9483739298134486,-2.0999999046325684,0.0,3.2565749440998,-0.18251663307552538,1.933935513920668,-2.7784797341341587,-2.0999999046325684
8.97500000000006,0.0,3.0649377922668,-0.17592367067113587,2.7093499764999236,-2.944783213363521,-2.0999999046325684,0.0,2.8734053601889,-0.18289758400726108,1.9436775223949394,-2.7810071277013377,-2.0999999046325684
9.00000000000006,0.0,3.0649377922668,-0.17564413712532584,2.698884575223332,-2.9419506731487215,-2.0999999046325684,0.0,2.8734053601889,-0.18320448547596202,1.951525873613435,-2.783043245041517,-2.0999999046325684
9.02500000000006,0.0,3.1770926499789,-0.17600556933271563,2.71241623044649,-2.94561311835993,-2.0999999046325684,0.0,3.1770926499789,-0.18534684215246236,2.006312081395265,-2.797256567631415,-2.0999999046325684
9.050000000000061,0.0,3.2565749440998,-0.17670309993207262,2.7385309878019033,-2.952681275547774,-2.0999999046325684,0.0,3.0649377922668,-0.1863728822385927,2.032550870652832,-2.8040637622007316,-2.0999999046325684
9.075000000000061,0.0,3.2565749440998,-0.2030572868421271,2.755948081445623,-3.510264749928277,-2.625,0.0,2.8734053601889,-0.21248264430309588,2.0168676214921444,-3.3691836515088296,-2.625
9.100000000000062,0.0,3.2565749440998,-0.2032838026651224,2.764424595918389,-3.512558975988502,-2.625,0.0,3.0649377922668,-0.2127159183049021,2.022833107078281,-3.3707312923196664,-2.625
9.125000000000062,0.0,3.3640174128324003,-0.20401989689109434,2.7919831457484303,-3.5200179065863755,-2.625,0.0,2.9901678871254,-0.21243725899845584,2.015706988990176,-3.368882545722652,-2.625
9.150000000000063,0.0,4.2143418242444,-0.22191464921158982,2.9773156933949925,-3.846614269808948,-2.887500047683716,0.0,3.6396398082556,-0.22950488455551174,2.1104827566135524,-3.6780647764917376,-2.887500047683716
9.175000000000063,0.0,3.8311722403335002,-0.22376127981167102,3.0464491228922577,-3.865325752921914,-2.887500047683716,0.0,3.8311722403335002,-0.23345187989182367,2.211418753382014,-3.704250853993436,-2.887500047683716
9.200000000000063,0.0,4.0228093921665,-0.226212304865453,3.1382126793045297,-3.8901622555045927,-2.887500047683716,0.0,3.6396398082556,-0.23543642914995713,2.2621693726408645,-3.717417213783024,-2.887500047683716
9.225000000000064,0.0,4.1115070247362,-0.2286060298289121,3.227830928267624,-3.91441811425334,-2.887500047683716,0.0,4.1115070247362,-0.23997983080878002,2.378357190498473,-3.7475601092869915,-2.887500047683716
9.250000000000064,0.0,4.0228093921665,-0.23003409417083132,3.2812958951529883,-3.928888812876064,-2.887500047683716,0.0,4.2143418242444,-0.24428180717654058,2.48837107088451,-3.7761012847872117,-2.887500047683716
9.275000000000064,0.0,5.172108704389,-0.2371240395870537,3.5467356403910033,-4.000732093929673,-2.887500047683716,0.0,4.7890438402332,-0.2513338968774246,2.6687132407404612,-3.8228879039109858,-2.887500047683716
9.300000000000065,0.0,4.4058742563223,-0.23874117218340668,3.607278696960821,-4.017118530508109,-2.887500047683716,0.0,4.5974066884002,-0.2558193169711592,2.783418303596373,-3.852646124585014,-2.887500047683716
9.325000000000065,0.0,4.859101356395101,-0.2681724438138933,3.739898865745461,-4.605882340149187,-3.4124999046325684,0.0,4.485356550443201,-0.2852120069917616,2.8516892530885802,-4.439546202650049,-3.4124999046325684
9.350000000000065,0.0,5.172108704389,-0.27245045002993384,3.900058514287686,-4.649230756979767,-3.4124999046325684,0.0,4.9805762723111,-0.2899851923925978,2.9737533005734,-4.47121358306871,-3.4124999046325684
9.375000000000066,0.0,4.7890438402332,-0.2738374547834328,3.9519860858020297,-4.663285347587143,-3.4124999046325684,0.0,4.7890438402332,-0.2926353364110619,3.0415250877998607,-4.488795786936133,-3.4124999046325684
9.400000000000066,0.0,5.7468107203778,-0.279901194420378,4.179005802411945,-4.724729956357689,-3.4124999046325684,0.0,5.5552782882999,-0.2995519047281869,3.2184015869907348,-4.5346832984715695,-3.4124999046325684
