t,Radianes,Corriente
0.0,0.0,0.0
0.05,0.0,0.00298
0.1,0.0,0.0029
0.15000000000000002,0.0,0.0028799999999999997
0.2,0.0,0.00298
0.25,0.0,0.00298
0.3,0.0,0.0029500000000000004
0.35,0.0,0.0029500000000000004
0.39999999999999997,0.0,0.0029500000000000004
0.44999999999999996,0.0,0.0025800000000000003
0.49999999999999994,0.0,0.0030299999999999997
0.5499999999999999,0.0,0.00298
0.6,0.0,0.00298
0.65,0.0,0.00298
0.7000000000000001,0.0,0.0029500000000000004
0.7500000000000001,0.0,0.0029500000000000004
0.8000000000000002,0.0,0.0029500000000000004
0.8500000000000002,0.0,0.0029500000000000004
0.9000000000000002,0.0,0.0029500000000000004
0.9500000000000003,0.0,0.0029500000000000004
1.0000000000000002,0.0,0.0029500000000000004
1.0500000000000003,0.0,0.00298
1.1000000000000003,0.0,0.0029500000000000004
1.1500000000000004,0.0,0.0029500000000000004
1.2000000000000004,0.0,0.0029500000000000004
1.2500000000000004,0.0,0.0029500000000000004
1.3000000000000005,0.0,0.0029500000000000004
1.3500000000000005,0.0,0.00298
1.4000000000000006,0.0,0.0029500000000000004
1.4500000000000006,0.0,0.0029500000000000004
1.5000000000000007,0.0,0.0029500000000000004
1.5500000000000007,0.0,0.0029500000000000004
1.6000000000000008,0.0,0.0029500000000000004
1.6500000000000008,0.0,0.0029500000000000004
1.7000000000000008,0.0,0.0029500000000000004
1.7500000000000009,0.0,0.0029500000000000004
1.800000000000001,0.0,0.00298
1.850000000000001,0.0,0.0029500000000000004
1.900000000000001,0.0,0.0029500000000000004
1.950000000000001,0.0,0.00268
2.000000000000001,0.0,0.003
2.0500000000000007,0.0,0.0029500000000000004
2.1000000000000005,0.0,0.0029500000000000004
2.1500000000000004,3.1416,0.81917
2.2,6.2832,0.81917
2.25,9.00592,0.81917
2.3,10.36728,0.81917
2.3499999999999996,11.10032,0.81692
2.3999999999999995,11.5192,0.81363
2.4499999999999993,12.356959999999999,0.6826
2.499999999999999,12.14752,0.61905
2.549999999999999,12.5664,0.55163
2.5999999999999988,12.356959999999999,0.48123
2.6499999999999986,12.5664,0.48367
2.6999999999999984,12.671119999999998,0.48023000000000005
2.7499999999999982,12.671119999999998,0.4581
2.799999999999998,12.671119999999998,0.457
2.849999999999998,12.5664,0.45688
2.8999999999999977,12.88056,0.44412999999999997
2.9499999999999975,12.775839999999999,0.44007999999999997
2.9999999999999973,12.5664,0.43575
3.049999999999997,12.98528,0.43342
