t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,ref_vel_izq,vel_der,i_der,vel_der_est,i_der_est,u_der,ref_vel_der
8.27500000000005,0.0,3.6396398082556,-0.19939895349401116,2.849755934672244,-3.404019002990398,-2.5,0.0,2.1071709121222,0.0497258690106118,1.9825795244264723,2.196076020178235,2.5
8.30000000000005,0.0,3.4481073761777004,-0.20014383594883367,2.8776433290450703,-3.41156693755268,-2.5,0.0,1.9156384800443,0.049448306735344255,1.9896775882784092,2.194234551761717,2.5
8.32500000000005,0.0,3.4481073761777004,-0.20073143480811625,2.899642326816758,-3.4175211331183033,-2.5,0.0,2.1071709121222,0.04802947034033415,2.025961306296994,2.1848213762593582,2.5
8.350000000000051,0.0,3.5508374559308002,-0.20172800253050094,2.9369526897315725,-3.4276194658709342,-2.5,0.0,1.8689334692697002,0.04837311000783411,2.017173453912885,2.187101230731223,2.5
8.375000000000052,0.0,4.2143418242444,-0.20595689962118316,3.0952779247649276,-3.470471391991588,-2.5,0.0,2.1071709121222,0.04716327097613365,2.0481125096270354,2.1790746343067497,2.5
8.400000000000052,0.0,3.8311722403335002,-0.19440274065875635,3.147329876371248,-3.2081249440580772,-2.237499952316284,0.0,2.1071709121222,0.05942779669736632,2.0761657874602286,2.4563910193243714,2.762500047683716
8.425000000000052,0.0,3.5508374559308002,-0.18121318355453014,3.138156303477626,-2.9292074727165667,-1.975000023841858,0.0,2.0557535123681,0.07187015211231196,2.0996714497509297,2.734887203589536,3.0250000953674316
8.450000000000053,0.0,3.4481073761777004,-0.18055708779761281,3.113594786685581,-2.922559715271438,-1.975000023841858,0.0,2.2987033442001,0.06937962444764786,2.163361388802,2.718363963779397,3.0250000953674316
8.475000000000053,0.0,3.4481073761777004,-0.18003956680992406,3.094219420531056,-2.9173156254980492,-1.975000023841858,0.0,2.2987033442001,0.0673732069939954,2.2146712405724647,2.705052520903895,3.0250000953674316
8.500000000000053,0.0,3.4481073761777004,-0.16672935076218076,3.0805269232228008,-2.6371749443152868,-1.712499976158142,0.0,2.4902357762780003,0.07780075480841656,2.2897010044058574,2.97018142045466,3.2874999046325684
8.525000000000054,0.0,3.3640174128324003,-0.16607475791461124,3.0560216845388384,-2.630542418985858,-1.712499976158142,0.0,2.2426782752216003,0.07674799983834943,2.3166229699184964,2.963196987764735,3.2874999046325684
8.550000000000054,0.0,3.2565749440998,-0.16500093157874995,3.0158188488655626,-2.6196612165426973,-1.712499976158142,0.0,2.6818729281110003,0.0731591575458189,2.4083999656405384,2.9393870527583985,3.2874999046325684
8.575000000000054,0.0,3.0649377922668,-0.16315948571299313,2.9468772074076885,-2.60100163830132,-1.712499976158142,0.0,2.6818729281110003,0.07026791649890934,2.4823372957208565,2.920205306723852,3.2874999046325684
8.600000000000055,0.0,3.2565749440998,-0.16270121250495348,2.9297201201457517,-2.596357942726781,-1.712499976158142,0.0,3.2565749440998,0.0643523425692615,2.633615496037084,2.880958825739515,3.2874999046325684
8.625000000000055,0.0,2.8033478440270003,-0.14708606430322024,2.82973323538454,-2.2928611562837413,-1.4500000476837158,0.0,2.8033478440270003,0.07565412650692459,2.6862888438935846,3.151887964557872,3.549999952316284
8.650000000000055,0.0,2.8734053601889,-0.1454130444908906,2.767099401345914,-2.275908837649012,-1.4500000476837158,0.0,3.0649377922668,0.0721284117108937,2.7764514883971354,3.12849684471629,3.549999952316284
8.675000000000056,0.0,2.8734053601889,-0.1440933241260712,2.7176906509679775,-2.262535984691973,-1.4500000476837158,0.0,2.8734053601889,0.070483254236445,2.8185228858513316,3.1175821570962747,3.549999952316284
8.700000000000056,0.0,2.4902357762780003,-0.1410640936572607,2.6042796631756087,-2.231840440458234,-1.4500000476837158,0.0,2.8734053601889,0.06915788342578211,2.8524164206749147,3.1087890727842935,3.549999952316284
8.725000000000056,0.0,2.1071709121222,-0.13668685303891245,2.4404007893887174,-2.187485380181477,-1.4500000476837158,0.0,3.0649377922668,0.06689491212599537,2.9102870904813836,3.093775540514854,3.549999952316284
8.750000000000057,0.0,2.0557535123681,-0.12006509701159362,2.3027281697696336,-1.8737885386998236,-1.1875,0.0,2.9901678871254,0.07877760341167897,2.9481049705177105,3.368558670417836,3.8125
8.775000000000057,0.0,1.7240013282113003,-0.11551313681994753,2.1323100179640564,-1.8276635767218568,-1.1875,0.0,2.8734053601889,0.078080925634859,2.965921020424328,3.363936608135076,3.8125
8.800000000000058,0.0,1.7240013282113003,-0.11192235649009036,1.9978755015850567,-1.7912778554450215,-1.1875,0.0,3.0649377922668,0.0763244416520347,3.0108393561541305,3.3522833322144034,3.8125
8.825000000000058,0.0,1.7240013282113003,-0.1090897659075451,1.8918267015739325,-1.7625749435524343,-1.1875,0.0,3.0649377922668,0.07490938404419804,3.047026439740646,3.3428952268238863,3.8125
8.850000000000058,0.0,1.3082639004643002,-0.1046981201748433,1.7274084982935625,-1.7180739096252209,-1.1875,0.0,3.5508374559308002,0.07073720872547007,3.153720934835942,3.315215207732319,3.8125
8.875000000000059,0.0,1.3409364640555002,-0.08850132422828033,1.6056458148302954,-1.4086832758638517,-0.925000011920929,0.0,3.2565749440998,0.08245150388695624,3.1958448766394913,3.5888809468004075,4.074999809265137
8.900000000000059,0.0,1.1494040319776002,-0.08501215691960538,1.4750174387612354,-1.3733277185583472,-0.925000011920929,0.0,3.2565749440998,0.08089053544737773,3.2357633189036177,3.5785248057174357,4.074999809265137
8.92500000000006,0.0,1.1494040319776002,-0.08225976355076905,1.3719711264206398,-1.3454374527217094,-0.925000011920929,0.0,3.4481073761777004,0.0784377621219335,3.298487771149276,3.562252044558418,4.074999809265137
8.95000000000006,0.0,0.7475943316589001,-0.07800364884051018,1.212627050562341,-1.3023097698726578,-0.925000011920929,0.0,3.5508374559308002,0.07582069002648778,3.3654138144042514,3.544889254159852,4.074999809265137
8.97500000000006,0.0,0.7662344480667,-0.07474292229262153,1.0905493635937522,-1.2692685181967516,-0.925000011920929,0.0,3.8311722403335002,0.07196294252194377,3.4640674880292153,3.519295285446162,4.074999809265137
9.00000000000006,0.0,0.5747020159888001,-0.0711768829914316,0.9570410087936755,-1.2331334693790978,-0.925000011920929,0.0,3.4481073761777004,0.0712455198855943,3.482414043507033,3.514535592779393,4.074999809265137
9.02500000000006,0.0,0.3737448059519,-0.06732109206444345,0.8126846944808025,-1.1940623380494648,-0.925000011920929,0.0,3.7377622187843,0.0688600065770796,3.5434184641153363,3.498709063719954,4.074999809265137
9.050000000000061,0.0,0.5747020159888001,-0.06532216003292839,0.7378471909593926,-1.1738070004323735,-0.925000011920929,0.0,4.0228093921665,0.06515940043501012,3.638053582179559,3.4741576389026707,4.074999809265137
9.075000000000061,0.0,0.5747020159888001,-0.06374530305379941,0.6788115535980054,-1.1578285575124274,-0.925000011920929,0.0,3.6396398082556,0.06456922741849946,3.6531459997311475,3.4702421753579777,4.074999809265137
9.100000000000062,0.0,0.3831695839109,-0.06150758567928112,0.5950339813613901,-1.135153522104814,-0.925000011920929,0.0,3.6396398082556,0.06409377257517135,3.665304744408286,3.4670878018873315,4.074999809265137
9.125000000000062,0.0,0.5747020159888001,-0.06073616994076929,0.5661532126156142,-1.127336723235722,-0.925000011920929,0.0,3.8311722403335002,0.06251551008419835,3.7056654451790445,3.456616924576503,4.074999809265137
