Index,tiempo,CorrienteD_mA,RPMD,CorrienteI_mA,RPMI
0.21499999999999964,4.299999999999993,0.00362,0.0,0.003,0.0
0.21749999999999964,4.3499999999999925,0.00362,0.0,0.003,0.0
0.21999999999999964,4.399999999999992,0.00362,0.0,0.00297,0.0
0.22249999999999961,4.449999999999992,0.00362,0.0,0.00297,0.0
0.22499999999999962,4.499999999999992,0.00362,0.0,0.00297,0.0
0.2274999999999996,4.549999999999992,0.0035499999999999998,0.0,0.00297,0.0
0.2299999999999996,4.599999999999992,0.0035499999999999998,0.0,0.00297,0.0
0.2324999999999996,4.6499999999999915,0.0035499999999999998,0.0,0.00297,0.0
0.23499999999999957,4.699999999999991,0.0035499999999999998,0.0,0.00297,0.0
0.23749999999999957,4.749999999999991,0.0035499999999999998,0.0,0.00297,0.0
0.23999999999999955,4.799999999999991,0.0035499999999999998,0.0,0.00297,0.0
0.24249999999999955,4.849999999999991,0.0035499999999999998,0.0,0.00297,0.0
0.24499999999999955,4.899999999999991,0.0035499999999999998,0.0,0.003,0.0
0.24749999999999953,4.94999999999999,0.0035499999999999998,0.0,0.003,0.0
0.24999999999999953,4.99999999999999,0.00362,0.0,0.003,0.0
0.2524999999999995,5.04999999999999,0.00362,0.0,0.003,0.0
0.2549999999999995,5.09999999999999,0.00362,0.0,0.003,0.0
0.2574999999999995,5.14999999999999,0.00362,0.0,0.003,0.0
0.2599999999999995,5.1999999999999895,0.00362,0.0,0.003,0.0
0.26249999999999946,5.249999999999989,0.00362,0.0,0.003,0.0
0.26499999999999946,5.299999999999989,0.00362,0.0,0.003,0.0
0.26749999999999946,5.349999999999989,0.00362,0.0,0.003,0.0
0.26999999999999946,5.399999999999989,0.00362,0.0,0.00297,0.0
0.27249999999999946,5.449999999999989,0.00362,0.0,0.00297,0.0
0.2749999999999994,5.4999999999999885,0.0035800000000000003,0.0,0.00297,0.0
0.2774999999999994,5.549999999999988,0.0035800000000000003,0.0,0.00297,0.0
0.2799999999999994,5.599999999999988,0.0035800000000000003,0.0,0.00297,0.0
0.2824999999999994,5.649999999999988,0.0035800000000000003,0.0,0.00297,0.0
0.2849999999999994,5.699999999999988,0.0035800000000000003,0.0,0.00297,0.0
0.28749999999999937,5.749999999999988,0.0035800000000000003,0.0,0.00297,0.0
0.28999999999999937,5.799999999999987,0.0035800000000000003,0.0,0.00297,0.0
0.29249999999999937,5.849999999999987,0.0035800000000000003,0.0,0.00297,0.0
0.2949999999999994,5.899999999999987,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.2974999999999994,5.949999999999987,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.2999999999999993,5.999999999999987,0.0036,0.0,0.0030299999999999997,0.0
0.3024999999999993,6.0499999999999865,0.0036,0.0,0.0030299999999999997,0.0
0.3049999999999993,6.099999999999986,0.0036,0.0,0.0030299999999999997,0.0
0.30749999999999933,6.149999999999986,0.0036,0.0,0.0030299999999999997,0.0
0.30999999999999933,6.199999999999986,0.0036,0.0,0.0030299999999999997,0.0
0.31249999999999933,6.249999999999986,0.0036,0.0,0.0030299999999999997,0.0
0.3149999999999993,6.299999999999986,0.0036,0.0,0.0030299999999999997,0.0
0.3174999999999993,6.349999999999985,0.0036,0.0,0.0030299999999999997,0.0
0.3199999999999993,6.399999999999985,0.0036,0.0,0.003,0.0
0.3224999999999993,6.449999999999985,0.0036,0.0,0.003,0.0
0.3249999999999993,6.499999999999985,0.0035800000000000003,0.0,0.003,0.0
0.32749999999999924,6.549999999999985,0.0035800000000000003,0.0,0.003,0.0
0.32999999999999924,6.5999999999999845,0.0035800000000000003,0.0,0.003,0.0
0.33249999999999924,6.649999999999984,0.0035800000000000003,0.0,0.003,0.0
0.33499999999999924,6.699999999999984,0.0035800000000000003,0.0,0.003,0.0
0.33749999999999925,6.749999999999984,0.0035800000000000003,0.0,0.003,0.0
0.3399999999999992,6.799999999999984,0.0035800000000000003,0.0,0.003,0.0
0.3424999999999992,6.849999999999984,0.0035800000000000003,0.0,0.003,0.0
0.3449999999999992,6.8999999999999835,0.0035800000000000003,0.0,0.00297,0.0
0.3474999999999992,6.949999999999983,0.0036,0.0,0.00297,0.0
0.3499999999999992,6.999999999999983,0.0036,0.0,0.00297,0.0
0.35249999999999915,7.049999999999983,0.0036,0.0,0.00297,0.0
0.35499999999999915,7.099999999999983,0.0036,0.0,0.00297,0.0
0.35749999999999915,7.149999999999983,0.0036,0.0,0.00297,0.0
0.35999999999999915,7.199999999999982,0.0036,0.0,0.00297,0.0
0.36249999999999916,7.249999999999982,0.0036,0.0,0.00297,0.0
0.3649999999999991,7.299999999999982,0.0036,0.0,0.00297,0.0
0.3674999999999991,7.349999999999982,0.0036,0.0,0.00297,0.0
0.3699999999999991,7.399999999999982,0.0036,0.0,0.003,0.0
0.3724999999999991,7.4499999999999815,0.0036,0.0,0.003,0.0
0.3749999999999991,7.499999999999981,0.0036,0.0,0.003,0.0
0.37749999999999906,7.549999999999981,0.0036,0.0,0.003,0.0
0.37999999999999906,7.599999999999981,0.0036,0.0,0.003,0.0
0.38249999999999906,7.649999999999981,0.0036,0.0,0.003,0.0
0.38499999999999907,7.699999999999981,0.0036,0.0,0.003,0.0
0.38749999999999907,7.7499999999999805,0.0036,0.0,0.003,0.0
0.389999999999999,7.79999999999998,0.0036,0.0,0.003,0.0
0.392499999999999,7.84999999999998,0.0036,0.0,0.003,0.0
0.394999999999999,7.89999999999998,0.0036,0.0,0.00297,0.0
0.397499999999999,7.94999999999998,0.0035800000000000003,0.0,0.00297,0.0
0.399999999999999,7.99999999999998,0.0035800000000000003,0.0,0.00297,0.0
0.40249999999999897,8.04999999999998,0.0035800000000000003,0.0,0.00297,0.0
0.404999999999999,8.09999999999998,0.0035800000000000003,0.0,0.00297,0.0
0.4074999999999991,8.14999999999998,0.0035800000000000003,0.0,0.00297,0.0
0.4099999999999991,8.199999999999982,0.0035800000000000003,0.0,0.00297,0.0
0.41249999999999915,8.249999999999982,0.0035800000000000003,0.0,0.00297,0.0
0.41499999999999915,8.299999999999983,0.0035800000000000003,0.0,0.00297,0.0
0.4174999999999992,8.349999999999984,0.0035800000000000003,0.0,0.00297,0.0
0.41999999999999926,8.399999999999984,0.0035800000000000003,0.0,0.00297,0.0
0.42249999999999927,8.449999999999985,0.00362,0.0,0.003,0.0
0.4249999999999993,8.499999999999986,0.00362,0.0,0.003,0.0
0.4274999999999993,8.549999999999986,0.00362,0.0,0.003,0.0
0.4299999999999994,8.599999999999987,0.00362,0.0,0.003,0.0
0.43249999999999944,8.649999999999988,0.00362,0.0,0.003,0.0
0.43499999999999944,8.699999999999989,0.00362,0.0,0.003,0.0
0.4374999999999995,8.74999999999999,0.00362,0.0,0.003,0.0
0.4399999999999995,8.79999999999999,0.00362,0.0,0.003,0.0
0.44249999999999956,8.84999999999999,0.00362,0.0,0.003,0.0
0.4449999999999996,8.899999999999991,0.00362,0.0,0.003,0.0
0.4474999999999996,8.949999999999992,0.0035800000000000003,0.0,0.003,0.0
0.4499999999999997,8.999999999999993,0.0035800000000000003,0.0,0.003,0.0
0.4524999999999997,9.049999999999994,0.0035800000000000003,0.0,0.003,0.0
0.45499999999999974,9.099999999999994,0.0035800000000000003,0.0,0.003,0.0
0.4574999999999998,9.149999999999995,0.0035800000000000003,0.0,0.003,0.0
0.4599999999999998,9.199999999999996,0.0035800000000000003,0.0,0.003,0.0
0.46249999999999986,9.249999999999996,0.0035800000000000003,0.0,0.003,0.0
0.46499999999999986,9.299999999999997,0.0035800000000000003,0.0,0.003,0.0
0.4674999999999999,9.349999999999998,0.0035800000000000003,0.0,0.003,0.0
0.47,9.399999999999999,0.00362,0.0,0.003,0.0
0.4725,9.45,0.00362,0.0,0.00297,0.0
0.47500000000000003,9.5,0.00362,0.0,0.00297,0.0
0.47750000000000004,9.55,0.00362,0.0,0.00297,0.0
0.4800000000000001,9.600000000000001,0.00362,0.0,0.00297,0.0
0.48250000000000015,9.650000000000002,0.00362,0.0,0.00297,0.0
0.48500000000000015,9.700000000000003,0.00362,0.0,0.00297,0.0
0.4875000000000002,9.750000000000004,0.00362,0.0,0.00297,0.0
0.4900000000000002,9.800000000000004,0.00362,0.0,0.00297,0.0
0.49250000000000027,9.850000000000005,0.00362,0.0,0.00297,0.0
0.49500000000000033,9.900000000000006,0.0035800000000000003,0.0,0.00297,0.0
0.49750000000000033,9.950000000000006,0.0035800000000000003,0.0,0.003,0.0
0.5000000000000003,10.000000000000007,0.0035800000000000003,0.0,0.003,0.0
0.5025000000000004,10.050000000000008,0.0035800000000000003,0.0,0.003,0.0
0.5050000000000004,10.100000000000009,0.0035800000000000003,0.0,0.003,0.0
0.5075000000000005,10.15000000000001,0.0035800000000000003,0.0,0.003,0.0
0.5100000000000006,10.20000000000001,0.0035800000000000003,0.0,0.003,0.0
0.5125000000000005,10.25000000000001,0.0035800000000000003,0.0,0.003,0.0
0.5150000000000006,10.300000000000011,0.0035800000000000003,0.0,0.003,0.0
0.5175000000000006,10.350000000000012,0.0035800000000000003,0.0,0.003,0.0
0.5200000000000007,10.400000000000013,0.00362,0.0,0.003,0.0
0.5225000000000007,10.450000000000014,0.00362,0.0,0.0029500000000000004,0.0
0.5250000000000007,10.500000000000014,0.00362,0.0,0.0029500000000000004,0.0
0.5275000000000007,10.550000000000015,0.00362,0.0,0.0029500000000000004,0.0
0.5300000000000008,10.600000000000016,0.00362,0.0,0.0029500000000000004,0.0
0.5325000000000009,10.650000000000016,0.00362,0.0,0.0029500000000000004,0.0
0.5350000000000009,10.700000000000017,0.00362,0.0,0.0029500000000000004,0.0
0.5375000000000009,10.750000000000018,0.00362,0.0,0.0029500000000000004,0.0
0.5400000000000009,10.800000000000018,0.00362,0.0,0.0029500000000000004,0.0
0.542500000000001,10.85000000000002,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.545000000000001,10.90000000000002,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.5475000000000011,10.95000000000002,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.550000000000001,11.000000000000021,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5525000000000011,11.050000000000022,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5550000000000012,11.100000000000023,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5575000000000012,11.150000000000023,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5600000000000013,11.200000000000024,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5625000000000012,11.250000000000025,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5650000000000013,11.300000000000026,0.0035800000000000003,0.0,0.0030299999999999997,0.0
0.5675000000000013,11.350000000000026,0.00362,0.0,0.0030299999999999997,0.0
0.5700000000000014,11.400000000000027,0.00362,0.0,0.0030299999999999997,0.0
0.5725000000000015,11.450000000000028,0.00362,0.0,0.00292,0.0
0.5750000000000014,11.500000000000028,0.00362,0.0,0.00292,0.0
0.5775000000000015,11.55000000000003,0.00362,0.0,0.00292,0.0
0.5800000000000015,11.60000000000003,0.00362,0.0,0.00292,0.0
0.5825000000000016,11.65000000000003,0.00362,0.0,0.00292,0.0
0.5850000000000016,11.700000000000031,0.00362,0.0,0.00292,0.0
0.5875000000000016,11.750000000000032,0.00362,0.0,0.00292,0.0
0.5900000000000016,11.800000000000033,0.00362,0.0,0.00292,0.0
0.5925000000000017,11.850000000000033,0.0035800000000000003,0.0,0.00292,0.0
0.5950000000000017,11.900000000000034,0.0035800000000000003,0.0,0.00292,0.0
0.5975000000000018,11.950000000000035,0.0035800000000000003,0.0,0.003,0.0
0.6000000000000019,12.000000000000036,0.0035800000000000003,0.0,0.003,0.0
0.6025000000000018,12.050000000000036,0.0035800000000000003,0.0,0.003,0.0
0.6050000000000019,12.100000000000037,0.0035800000000000003,0.0,0.003,0.0
0.6075000000000019,12.150000000000038,0.0035800000000000003,0.0,0.003,0.0
0.610000000000002,12.200000000000038,0.0035800000000000003,0.0,0.003,0.0
0.612500000000002,12.250000000000039,0.0035800000000000003,0.0,0.003,0.0
0.615000000000002,12.30000000000004,0.0035800000000000003,0.0,0.003,0.0
0.617500000000002,12.35000000000004,0.0036,0.0,0.003,0.0
0.6200000000000021,12.400000000000041,0.0036,0.0,0.003,0.0
0.6225000000000022,12.450000000000042,0.0036,0.0,0.00297,0.0
0.6250000000000022,12.500000000000043,0.0036,0.0,0.00297,0.0
0.6275000000000022,12.550000000000043,0.0036,0.0,0.00297,0.0
0.6300000000000022,12.600000000000044,0.0036,0.0,0.00297,0.0
0.6325000000000023,12.650000000000045,0.0036,0.0,0.00297,0.0
0.6350000000000023,12.700000000000045,0.0036,0.0,0.00297,0.0
0.6375000000000024,12.750000000000046,0.0036,0.0,0.00297,0.0
0.6400000000000023,12.800000000000047,0.0036,0.0,0.00297,0.0
0.6425000000000024,12.850000000000048,0.0036,0.0,0.00297,0.0
0.6450000000000025,12.900000000000048,0.0036,0.0,0.00297,0.0
0.6475000000000025,12.950000000000049,0.0036,0.0,0.00297,0.0
0.6500000000000026,13.00000000000005,0.0036,0.0,0.00297,0.0
0.6525000000000025,13.05000000000005,0.0036,0.0,0.00297,0.0
0.6550000000000026,13.100000000000051,0.0036,0.0,0.00297,0.0
0.6575000000000026,13.150000000000052,0.0036,0.0,0.00297,0.0
0.6600000000000027,13.200000000000053,0.0036,0.0,0.00297,0.0
0.6625000000000028,13.250000000000053,0.0036,0.0,0.00297,0.0
0.6650000000000027,13.300000000000054,0.0036,0.0,0.00297,0.0
0.6675000000000028,13.350000000000055,0.0036,0.0,0.00297,0.0
0.6700000000000028,13.400000000000055,0.0036,0.0,0.00297,0.0
0.6725000000000029,13.450000000000056,0.0036,0.0,0.003,0.0
0.6750000000000029,13.500000000000057,0.0036,0.0,0.003,0.0
0.6775000000000029,13.550000000000058,0.0036,0.0,0.003,0.0
0.6800000000000029,13.600000000000058,0.0036,0.0,0.003,0.0
0.682500000000003,13.650000000000059,0.0036,0.0,0.003,0.0
0.685000000000003,13.70000000000006,0.0036,0.0,0.003,0.0
0.6875000000000031,13.75000000000006,0.0036,0.0,0.003,0.0
0.690000000000003,13.800000000000061,0.0036,0.0,0.003,0.0
0.6925000000000031,13.850000000000062,0.0036,0.0,0.003,0.0
0.6950000000000032,13.900000000000063,0.0036,0.0,0.003,0.0
0.6975000000000032,13.950000000000063,0.0036,0.0,0.003,0.0
0.7000000000000033,14.000000000000064,0.0036,0.0,0.00297,0.0
0.7025000000000032,14.050000000000065,0.0036,0.0,0.00297,0.0
0.7050000000000033,14.100000000000065,0.0036,0.0,0.00297,0.0
0.7075000000000033,14.150000000000066,0.0036,0.0,0.00297,0.0
0.7100000000000034,14.200000000000067,0.0036,0.0,0.00297,0.0
0.7125000000000035,14.250000000000068,0.0036,0.0,0.00297,0.0
0.7150000000000034,14.300000000000068,0.0035499999999999998,0.0,0.00297,0.0
0.7175000000000035,14.350000000000069,0.0035499999999999998,0.0,0.00297,0.0
0.7200000000000035,14.40000000000007,0.0035499999999999998,0.0,0.00297,0.0
0.7225000000000036,14.45000000000007,0.0035499999999999998,0.0,0.00297,0.0
0.7250000000000036,14.500000000000071,0.0035499999999999998,0.0,0.0030299999999999997,0.0
0.7275000000000036,14.550000000000072,0.0035499999999999998,0.0,0.0030299999999999997,0.0
0.7300000000000036,14.600000000000072,0.0035499999999999998,0.0,0.0030299999999999997,0.0
0.7325000000000037,14.650000000000073,0.0035499999999999998,0.0,0.0030299999999999997,0.0
0.7350000000000038,14.700000000000074,0.0035499999999999998,0.0,0.0030299999999999997,0.0
0.7375000000000038,14.750000000000075,0.0035499999999999998,0.0,0.0030299999999999997,0.0
0.7400000000000038,14.800000000000075,0.00362,0.0,0.0030299999999999997,0.0
0.7425000000000038,14.850000000000076,0.00362,0.0,0.0030299999999999997,0.0
0.7450000000000039,14.900000000000077,0.00362,0.0,0.0030299999999999997,0.0
0.7475000000000039,14.950000000000077,0.00362,0.0,0.0030299999999999997,0.0
0.750000000000004,15.000000000000078,0.00362,0.0,0.0029500000000000004,0.0
0.7525000000000039,15.050000000000079,0.00362,0.0,0.0029500000000000004,0.0
0.755000000000004,15.10000000000008,0.00362,0.0,0.0029500000000000004,0.0
0.7575000000000041,15.15000000000008,0.00362,0.0,0.0029500000000000004,0.0
0.7600000000000041,15.200000000000081,0.00362,0.0,0.0029500000000000004,0.0
0.7625000000000042,15.250000000000082,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.7650000000000041,15.300000000000082,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.7675000000000042,15.350000000000083,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.7700000000000042,15.400000000000084,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.7725000000000043,15.450000000000085,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.7750000000000044,15.500000000000085,0.0035800000000000003,0.0,0.0030499999999999998,0.0
0.7775000000000043,15.550000000000086,0.0035800000000000003,0.0,0.0030499999999999998,0.0
0.7800000000000044,15.600000000000087,0.0035800000000000003,0.0,0.0030499999999999998,0.0
0.7825000000000044,15.650000000000087,0.0035800000000000003,0.0,0.0030499999999999998,0.0
0.7850000000000045,15.700000000000088,0.0035800000000000003,0.0,0.0030499999999999998,0.0
0.7875000000000045,15.750000000000089,0.00362,0.0,0.0030499999999999998,0.0
0.7900000000000045,15.80000000000009,0.00362,0.0,0.0030499999999999998,0.0
0.7925000000000045,15.85000000000009,0.00362,0.0,0.0030499999999999998,0.0
0.7950000000000046,15.900000000000091,0.00362,0.0,0.0030499999999999998,0.0
0.7975000000000046,15.950000000000092,0.00362,0.0,0.0030499999999999998,0.0
0.8000000000000047,16.000000000000092,0.00362,0.0,0.00297,0.0
0.8025000000000047,16.050000000000093,0.00362,0.0,0.00297,0.0
0.8050000000000047,16.100000000000094,0.00362,0.0,0.00297,0.0
0.8075000000000048,16.150000000000095,0.00362,0.0,0.00297,0.0
0.8100000000000048,16.200000000000095,0.00362,0.0,0.00297,0.0
0.8125000000000049,16.250000000000096,0.0035800000000000003,0.0,0.00297,0.0
0.8150000000000048,16.300000000000097,0.0035800000000000003,0.0,0.00297,0.0
0.8175000000000049,16.350000000000097,0.0035800000000000003,0.0,0.00297,0.0
0.820000000000005,16.400000000000098,0.0035800000000000003,0.0,0.00297,0.0
0.822500000000005,16.4500000000001,0.0035800000000000003,0.0,0.00297,0.0
0.8250000000000051,16.5000000000001,0.0035800000000000003,0.0,0.00297,0.0
0.827500000000005,16.5500000000001,0.0035800000000000003,0.0,0.00297,0.0
0.8300000000000051,16.6000000000001,0.0035800000000000003,0.0,0.00297,0.0
0.8325000000000051,16.6500000000001,0.0035800000000000003,0.0,0.00297,0.0
0.8350000000000052,16.700000000000102,0.00362,0.0,0.00297,0.0
0.8375000000000052,16.750000000000103,0.00362,0.0,0.00297,0.0
0.8400000000000052,16.800000000000104,0.00362,0.0,0.00297,0.0
0.8425000000000052,16.850000000000104,0.00362,0.0,0.00297,0.0
0.8450000000000053,16.900000000000105,0.00362,0.0,0.00297,0.0
0.8475000000000054,16.950000000000106,0.00362,0.0,0.00297,0.0
0.8500000000000054,17.000000000000107,0.00362,0.0,0.003,0.0
0.8525000000000054,17.050000000000107,0.00362,0.0,0.003,0.0
0.8550000000000054,17.100000000000108,0.00362,0.0,0.003,0.0
0.8575000000000055,17.15000000000011,0.00362,0.0,0.003,0.0
0.8600000000000055,17.20000000000011,0.0035800000000000003,0.0,0.003,0.0
0.8625000000000056,17.25000000000011,0.0035800000000000003,0.0,0.003,0.0
0.8650000000000055,17.30000000000011,0.0035800000000000003,0.0,0.003,0.0
0.8675000000000056,17.35000000000011,0.0035800000000000003,0.0,0.003,0.0
0.8700000000000057,17.400000000000112,0.0035800000000000003,0.0,0.003,0.0
0.8725000000000057,17.450000000000113,0.0035800000000000003,0.0,0.003,0.0
0.8750000000000058,17.500000000000114,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.8775000000000057,17.550000000000114,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.8800000000000058,17.600000000000115,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.8825000000000058,17.650000000000116,0.0035800000000000003,0.0,0.0029500000000000004,0.0
0.8850000000000059,17.700000000000117,0.0036,0.0,0.0029500000000000004,0.0
0.887500000000006,17.750000000000117,0.0036,0.0,0.0029500000000000004,0.0
0.8900000000000059,17.800000000000118,0.0036,0.0,0.0029500000000000004,0.0
0.892500000000006,17.85000000000012,0.0036,0.0,0.0029500000000000004,0.0
0.895000000000006,17.90000000000012,0.0036,0.0,0.0029500000000000004,0.0
0.8975000000000061,17.95000000000012,0.0036,0.0,0.0029500000000000004,0.0
0.9000000000000061,18.00000000000012,0.0036,0.0,0.003,0.0
0.9025000000000061,18.05000000000012,0.0036,0.0,0.003,0.0
0.9050000000000061,18.100000000000122,0.0036,0.0,0.003,0.0
0.9075000000000062,18.150000000000123,0.0036,0.0,0.003,0.0
0.9100000000000062,18.200000000000124,0.0035800000000000003,0.0,0.003,0.0
0.9125000000000063,18.250000000000124,0.0035800000000000003,0.0,0.003,0.0
0.9150000000000063,18.300000000000125,0.0035800000000000003,0.0,0.003,0.0
0.9175000000000063,18.350000000000126,0.0035800000000000003,0.0,0.003,0.0
0.9200000000000064,18.400000000000126,0.0035800000000000003,0.0,0.003,0.0
