x,y
-1.4750239999999963,-2.925023999999999
-1.4250239999999992,-2.875023999999995
-1.375023999999995,-2.8250239999999978
-1.3250239999999978,-2.7750239999999935
-1.2750239999999935,-2.7250239999999963
-1.2250239999999963,-2.675023999999999
-1.1750239999999992,-2.625023999999995
-1.125023999999995,-2.5750239999999978
-1.0750239999999978,-2.5250239999999935
-1.0250239999999935,-2.4750239999999963
-0.9750239999999962,-2.425023999999999
-0.9250239999999991,-2.375023999999995
-0.8750239999999948,-2.3250239999999978
-0.8250239999999976,-2.2750239999999935
-0.7750239999999934,-2.2250239999999963
-0.7250239999999962,-2.175023999999999
-0.6750239999999991,-2.125023999999995
-0.6250239999999948,-2.0750239999999978
-0.5750239999999976,-2.0250239999999935
-0.5250239999999934,-1.9750239999999963
-0.4750239999999962,-1.9250239999999992
-0.42502399999999907,-1.875023999999995
-0.3750239999999948,-1.8250239999999978
-0.32502399999999765,-1.7750239999999935
-0.2750239999999934,-1.7250239999999963
-0.22502399999999625,-1.6750239999999992
-0.1750239999999991,-1.625023999999995
-0.12502399999999483,-1.5750239999999978
-0.07502399999999768,-1.5250239999999935
-0.025023999999993406,-1.4750239999999963
0.024976000000003752,-1.4250239999999992
0.0749760000000009,-1.375023999999995
0.12497600000000517,-1.3250239999999978
0.17497600000000232,-1.2750239999999935
0.2249760000000066,-1.2250239999999963
0.2749760000000038,-1.1750239999999992
0.32497600000000093,-1.125023999999995
0.3749760000000052,-1.0750239999999978
0.42497600000000235,-1.0250239999999935
0.4749760000000066,-0.9750239999999962
0.5249760000000038,-0.9250239999999991
0.5749760000000009,-0.8750239999999948
0.6249760000000052,-0.8250239999999976
0.6749760000000024,-0.7750239999999934
0.7249760000000066,-0.7250239999999962
0.7749760000000038,-0.6750239999999991
0.8249760000000009,-0.6250239999999948
0.8749760000000052,-0.5750239999999976
0.9249760000000024,-0.5250239999999934
0.9749760000000066,-0.4750239999999962
1.0249760000000037,-0.42502399999999907
1.0749760000000008,-0.3750239999999948
1.124976000000005,-0.32502399999999765
1.1749760000000022,-0.2750239999999934
1.2249760000000065,-0.22502399999999625
1.2749760000000037,-0.1750239999999991
1.3249760000000008,-0.12502399999999483
1.374976000000005,-0.07502399999999768
1.4249760000000022,-0.025023999999993406
1.4749760000000065,0.024976000000003752
1.5249760000000037,0.0749760000000009
1.5749760000000008,0.12497600000000517
1.624976000000005,0.17497600000000232
1.6749760000000022,0.2249760000000066
1.7249760000000065,0.2749760000000038
1.7749760000000037,0.32497600000000093
1.8249760000000008,0.3749760000000052
1.874976000000005,0.42497600000000235
1.9249760000000022,0.4749760000000066
1.9749760000000065,0.5249760000000038
2.0249760000000037,0.5749760000000009
2.074976000000001,0.6249760000000052
2.124976000000005,0.6749760000000024
2.1749760000000022,0.7249760000000066
2.2249760000000065,0.7749760000000038
2.2749760000000037,0.8249760000000009
2.324976000000001,0.8749760000000052
2.374976000000005,0.9249760000000024
2.4249760000000022,0.9749760000000066
2.4749760000000065,1.0249760000000037
2.5249760000000037,1.0749760000000008
2.574976000000001,1.124976000000005
2.624976000000005,1.1749760000000022
2.6749760000000022,1.2249760000000065
2.7249760000000065,1.2749760000000037
2.7749760000000037,1.3249760000000008
2.824976000000001,1.374976000000005
2.874976000000005,1.4249760000000022
2.9249760000000022,1.4749760000000065
2.9749760000000065,1.5249760000000037
3.0249760000000037,1.5749760000000008
3.074976000000001,1.624976000000005
3.124976000000005,1.6749760000000022
3.1749760000000022,1.7249760000000065
3.2249760000000065,1.7749760000000037
3.2749760000000037,1.8249760000000008
3.324976000000001,1.874976000000005
3.374976000000005,1.9249760000000022
3.4249760000000022,1.9749760000000065
3.4749760000000065,2.0249760000000037
3.5249760000000037,2.074976000000001
3.5249760000000037,2.124976000000005
3.5249760000000037,2.1749760000000022
3.574976000000001,2.2249760000000065
3.624976000000005,2.2749760000000037
3.6749760000000022,2.324976000000001
3.7249760000000065,2.374976000000005
3.7749760000000037,2.4249760000000022
3.824976000000001,2.4749760000000065
3.874976000000005,2.5249760000000037
3.9249760000000022,2.574976000000001
3.9749760000000065,2.624976000000005
4.024976000000004,2.6749760000000022
4.074976000000001,2.7249760000000065
4.1249760000000055,2.7249760000000065
4.174976000000003,2.7249760000000065
4.224976000000007,2.7249760000000065
4.274976000000004,2.7249760000000065
4.324976000000001,2.7249760000000065
4.3749760000000055,2.7249760000000065
4.424976000000003,2.7249760000000065
4.474976000000007,2.7249760000000065
4.524976000000004,2.7249760000000065
4.574976000000001,2.7249760000000065
4.6249760000000055,2.7249760000000065
4.674976000000003,2.7249760000000065
4.724976000000007,2.7249760000000065
4.774976000000004,2.7249760000000065
4.824976000000001,2.7249760000000065
4.8749760000000055,2.7249760000000065
4.924976000000003,2.7249760000000065
4.974976000000007,2.7249760000000065
5.024976000000004,2.7249760000000065
5.074976000000001,2.7249760000000065
5.1249760000000055,2.7249760000000065
5.174976000000003,2.7249760000000065
5.224976000000007,2.7249760000000065
5.274976000000004,2.7249760000000065
5.324976000000001,2.7249760000000065
5.3749760000000055,2.7249760000000065
5.424976000000003,2.7249760000000065
5.474976000000007,2.7249760000000065
5.524976000000004,2.7249760000000065
5.574976000000001,2.7249760000000065
5.6249760000000055,2.7249760000000065
5.674976000000003,2.7249760000000065
5.724976000000007,2.7249760000000065
5.774976000000004,2.7249760000000065
5.824976000000001,2.7249760000000065
5.8749760000000055,2.7249760000000065
